"","cod_delito","entidad","FAC_DEL"
"154",1,2,2
"155",7,2,2
"156",3,2,2
"157",4,2,2
"158",7,2,2
"159",9,2,2
"160",7,2,2
"161",10,2,2
"162",5,2,2
"163",12,2,2
"164",13,2,2
"165",7,2,2
"166",5,2,2
"167",5,2,2
"168",4,2,2
"169",4,2,2
"170",4,2,2
"171",7,2,2
"172",13,2,2
"173",8,2,2
"174",10,2,2
"175",2,2,2
"176",13,2,2
"177",10,2,2
"178",10,2,2
"179",9,2,2
"180",10,2,2
"181",4,2,2
"182",2,2,2
"183",8,2,2
"184",5,2,2
"185",9,2,2
"186",2,2,2
"187",9,2,2
"188",7,2,2
"189",8,2,2
"190",2,2,2
"191",4,2,2
"192",3,2,2
"193",9,2,2
"194",4,2,2
"195",4,2,2
"196",6,2,2
"197",3,2,2
"198",5,2,2
"199",4,2,2
"200",5,2,2
"201",7,2,2
"202",8,2,2
"203",5,2,2
"204",4,2,2
"205",1,2,2
"206",5,2,2
"207",2,2,2
"208",7,2,2
"209",11,2,2
"210",9,2,2
"211",2,2,2
"212",8,2,2
"213",2,2,2
"214",2,2,2
"215",1,2,2
"216",2,2,2
"217",1,2,2
"218",3,2,2
"219",3,2,2
"220",3,2,2
"221",4,2,2
"222",2,2,2
"223",4,2,2
"224",2,2,2
"225",4,2,2
"226",2,2,2
"227",2,2,2
"228",8,2,2
"229",3,2,2
"230",4,2,2
"231",3,2,2
"232",1,2,2
"233",4,2,2
"234",7,2,2
"235",3,2,2
"236",9,2,2
"237",2,2,2
"238",7,2,2
"239",5,2,2
"240",10,2,2
"241",11,2,2
"242",13,2,2
"243",10,2,2
"244",4,2,2
"245",4,2,2
"246",9,2,2
"247",10,2,2
"248",7,2,2
"249",2,2,2
"250",7,2,2
"251",2,2,2
"252",4,2,2
"253",2,2,2
"254",10,2,2
"255",10,2,2
"256",3,2,2
"257",7,2,2
"258",4,2,2
"259",2,2,2
"260",6,2,2
"261",5,2,2
"262",5,2,2
"263",2,2,2
"264",13,2,2
"265",5,2,2
"266",2,2,2
"267",9,2,2
"268",9,2,2
"269",3,2,2
"270",3,2,2
"271",2,2,2
"272",9,2,2
"273",9,2,2
"274",2,2,2
"275",4,2,2
"276",4,2,2
"277",4,2,2
"278",9,2,2
"279",2,2,2
"280",11,2,2
"281",5,2,2
"282",7,2,2
"283",3,2,2
"284",9,2,2
"285",9,2,2
"286",9,2,2
"287",10,2,2
"288",2,2,2
"289",5,2,2
"290",2,2,2
"291",7,2,2
"292",3,2,2
"293",4,2,2
"294",7,2,2
"295",10,2,2
"296",2,2,2
"297",7,2,2
"298",4,2,2
"299",1,2,2
"300",1,2,2
"301",8,2,2
"302",1,2,2
"303",11,2,2
"304",7,2,2
"305",10,2,2
"306",1,2,2
"307",1,2,2
"308",1,2,2
"309",8,2,2
"310",4,2,2
"311",2,2,2
"312",9,2,2
"313",3,2,2
"314",2,2,2
"315",8,2,2
"316",7,2,2
"317",4,2,2
"318",2,2,2
"319",11,2,2
"320",3,2,2
"321",3,2,2
"322",3,2,2
"323",10,2,2
"324",10,2,2
"325",2,2,2
"326",3,2,2
"327",5,2,2
"328",3,2,2
"329",4,2,2
"330",7,2,2
"331",5,2,2
"332",1,2,2
"333",4,2,2
"334",4,2,2
"335",11,2,2
"336",1,2,2
"337",4,2,2
"338",10,2,2
"339",1,2,2
"340",7,2,2
"341",3,2,2
"342",9,2,2
"343",6,2,2
"344",8,2,2
"345",4,2,2
"346",5,2,2
"347",4,2,2
"348",1,2,2
"349",9,2,2
"350",5,2,2
"351",9,2,2
"352",11,2,2
"353",9,2,2
"354",4,2,2
"355",9,2,2
"356",2,2,2
"357",1,2,2
"358",3,2,2
"359",4,2,2
"360",4,2,2
"361",7,2,2
"362",2,2,2
"363",1,2,2
"364",5,2,2
"365",5,2,2
"366",2,2,2
"367",1,2,2
"368",2,2,2
"369",5,2,2
"370",5,2,2
"371",4,2,2
"372",1,2,2
"373",4,2,2
"374",2,2,2
"375",3,2,2
"376",9,2,2
"377",2,2,2
"378",2,2,2
"379",3,2,2
"380",2,2,2
"381",1,2,2
"382",3,2,2
"383",9,2,2
"384",1,2,2
"385",2,2,2
"386",1,2,2
"387",8,2,2
"388",9,2,2
"389",10,2,2
"390",1,2,2
"391",1,2,2
"392",2,2,2
"393",7,2,2
"394",9,2,2
"395",4,2,2
"396",2,2,2
"397",3,2,2
"398",7,2,2
"399",7,2,2
"400",2,2,2
"401",3,2,2
"402",2,2,2
"403",2,2,2
"404",3,2,2
"405",3,2,2
"406",8,2,2
"407",2,2,2
"408",7,2,2
"409",5,2,2
"410",7,2,2
"411",5,2,2
"412",1,2,2
"413",2,2,2
"414",3,2,2
"415",2,2,2
"416",8,2,2
"417",2,2,2
"418",13,2,2
"419",13,2,2
"420",3,2,2
"421",12,2,2
"422",2,2,2
"423",9,2,2
"424",6,2,2
"425",13,2,2
"426",2,2,2
"427",3,2,2
"428",9,2,2
"429",4,2,2
"430",9,2,2
"431",7,2,2
"432",3,2,2
"433",9,2,2
"434",1,2,2
"435",8,2,2
"436",1,2,2
"437",3,2,2
"438",6,2,2
"439",1,2,2
"440",4,2,2
"441",3,2,2
"442",9,2,2
"443",4,2,2
"444",13,2,2
"445",10,2,2
"446",4,2,2
"447",4,2,2
"448",3,2,2
"449",4,2,2
"450",2,2,2
"451",4,2,2
"452",2,2,2
"453",8,2,2
"454",10,2,2
"455",2,2,2
"456",8,2,2
"457",2,2,2
"458",4,2,2
"459",1,2,2
"460",5,2,2
"461",9,2,2
"462",4,2,2
"463",3,2,2
"464",7,2,2
"465",1,2,2
"466",9,2,2
"467",3,2,2
"468",7,2,2
"469",2,2,2
"470",4,2,2
"471",7,2,2
"472",4,2,2
"473",5,2,2
"474",2,2,2
"475",9,2,2
"476",7,2,2
"477",11,2,2
"478",9,2,2
"479",13,2,2
"480",8,2,2
"481",1,2,2
"482",9,2,2
"483",2,2,2
"484",8,2,2
"485",7,2,2
"486",3,2,2
"487",3,2,2
"488",5,2,2
"489",5,2,2
"490",3,2,2
"491",1,2,2
"492",9,2,2
"493",13,2,2
"494",7,2,2
"495",5,2,2
"496",2,2,2
"497",4,2,2
"498",2,2,2
"499",1,2,2
"500",5,2,2
"501",6,2,2
"502",5,2,2
"503",4,2,2
"504",13,2,2
"505",5,2,2
"506",1,2,2
"507",1,2,2
"508",6,2,2
"509",13,2,2
"510",2,2,2
"511",5,2,2
"512",9,2,2
"513",1,2,2
"514",3,2,2
"515",1,2,2
"516",3,2,2
"517",2,2,2
"518",1,2,2
"519",4,2,2
"520",5,2,2
"521",1,2,2
"522",2,2,2
"523",9,2,2
"524",9,2,2
"525",13,2,2
"526",8,2,2
"527",1,2,2
"528",10,2,2
"529",2,2,2
"530",3,2,2
"531",2,2,2
"532",1,2,2
"533",6,2,2
"534",6,2,2
"535",4,2,2
"536",10,2,2
"537",9,2,2
"538",1,2,2
"539",1,2,2
"540",13,2,2
"541",2,2,2
"542",2,2,2
"543",4,2,2
"544",5,2,2
"545",3,2,2
"546",4,2,2
"547",3,2,2
"548",3,2,2
"549",4,2,2
"550",13,2,2
"551",4,2,2
"552",9,2,2
"553",4,2,2
"554",5,2,2
"555",2,2,2
"556",3,2,2
"557",5,2,2
"558",1,2,2
"559",4,2,2
"560",3,2,2
"561",5,2,2
"562",5,2,2
"563",2,2,2
"564",5,2,2
"565",8,2,2
"566",5,2,2
"567",3,2,2
"568",3,2,2
"569",3,2,2
"570",9,2,2
"571",2,2,2
"572",5,2,2
"573",3,2,2
"574",9,2,2
"575",2,2,2
"576",2,2,2
"577",10,2,2
"578",9,2,2
"579",5,2,2
"580",7,2,2
"581",2,2,2
"582",1,2,2
"583",5,2,2
"584",7,2,2
"585",3,2,2
"586",2,2,2
"587",7,2,2
"588",9,2,2
"589",4,2,2
"590",5,2,2
"591",4,2,2
"592",2,2,2
"593",1,2,2
"594",9,2,2
"595",3,2,2
"596",9,2,2
"597",10,2,2
"598",9,2,2
"599",3,2,2
"600",1,2,2
"601",2,2,2
"602",2,2,2
"603",3,5,5
"604",10,5,5
"605",10,5,5
"606",3,5,5
"607",4,5,5
"608",4,5,5
"609",2,5,5
"610",5,5,5
"611",2,5,5
"612",11,5,5
"613",7,5,5
"614",7,5,5
"615",4,5,5
"616",2,5,5
"617",3,5,5
"618",4,5,5
"619",3,5,5
"620",5,5,5
"621",2,5,5
"622",11,5,5
"623",7,5,5
"624",2,5,5
"625",4,5,5
"626",2,5,5
"627",11,5,5
"628",3,5,5
"629",3,5,5
"630",13,5,5
"631",2,5,5
"632",2,5,5
"633",4,5,5
"634",3,5,5
"635",7,5,5
"636",5,5,5
"637",5,5,5
"638",9,5,5
"639",3,5,5
"640",11,5,5
"641",11,5,5
"642",2,5,5
"643",6,5,5
"644",4,5,5
"645",3,5,5
"646",10,5,5
"647",2,5,5
"648",8,5,5
"649",13,5,5
"650",3,5,5
"651",8,5,5
"652",2,5,5
"653",7,5,5
"654",2,5,5
"655",13,5,5
"656",4,5,5
"657",8,5,5
"658",1,5,5
"659",13,5,5
"660",9,5,5
"661",9,5,5
"662",6,5,5
"663",2,5,5
"664",7,5,5
"665",9,5,5
"666",2,5,5
"667",2,5,5
"668",9,5,5
"669",4,5,5
"670",10,5,5
"671",4,5,5
"672",10,5,5
"673",13,5,5
"674",4,5,5
"675",4,5,5
"676",9,5,5
"677",3,5,5
"678",3,5,5
"679",3,5,5
"680",2,5,5
"681",2,5,5
"682",5,5,5
"683",9,5,5
"684",2,5,5
"685",7,5,5
"686",5,5,5
"687",2,5,5
"688",5,5,5
"689",3,5,5
"690",3,5,5
"691",10,5,5
"692",6,5,5
"693",3,5,5
"694",3,5,5
"695",7,5,5
"696",3,5,5
"697",5,5,5
"698",7,5,5
"699",8,5,5
"700",6,5,5
"701",7,5,5
"702",7,5,5
"703",9,5,5
"704",1,5,5
"705",10,5,5
"706",2,5,5
"707",1,5,5
"708",3,5,5
"709",10,5,5
"710",3,5,5
"711",1,5,5
"712",4,5,5
"713",6,5,5
"714",6,5,5
"715",1,5,5
"716",9,5,5
"717",5,5,5
"718",5,5,5
"719",4,5,5
"720",2,5,5
"721",9,5,5
"722",7,5,5
"723",3,5,5
"724",7,5,5
"725",4,5,5
"726",9,5,5
"727",4,5,5
"728",4,5,5
"729",10,5,5
"730",5,5,5
"731",10,5,5
"732",3,5,5
"733",3,5,5
"734",7,5,5
"735",3,5,5
"736",8,5,5
"737",4,5,5
"738",3,5,5
"739",2,5,5
"740",9,5,5
"741",2,5,5
"742",9,5,5
"743",5,5,5
"744",3,5,5
"745",5,5,5
"746",9,5,5
"747",14,5,5
"748",4,5,5
"749",2,5,5
"750",10,5,5
"751",9,5,5
"752",9,5,5
"753",4,5,5
"754",4,5,5
"755",1,5,5
"756",6,5,5
"757",7,5,5
"758",3,5,5
"759",4,5,5
"760",3,5,5
"761",6,5,5
"762",3,5,5
"763",9,5,5
"764",4,5,5
"765",11,5,5
"766",13,5,5
"767",8,5,5
"768",9,5,5
"769",6,5,5
"770",2,5,5
"771",3,5,5
"772",2,5,5
"773",9,5,5
"774",13,5,5
"775",4,5,5
"776",11,5,5
"777",5,5,5
"778",2,5,5
"779",7,5,5
"780",5,5,5
"781",7,5,5
"782",8,5,5
"783",10,5,5
"784",2,5,5
"785",3,5,5
"786",3,5,5
"787",2,5,5
"788",3,5,5
"789",3,5,5
"790",10,5,5
"791",13,5,5
"792",2,5,5
"793",3,5,5
"794",13,5,5
"795",9,5,5
"796",4,5,5
"797",1,5,5
"798",8,5,5
"799",3,5,5
"800",5,5,5
"801",9,5,5
"802",4,5,5
"803",9,5,5
"804",10,5,5
"805",10,5,5
"806",2,5,5
"807",9,5,5
"808",4,5,5
"809",5,5,5
"810",2,5,5
"811",8,5,5
"812",3,5,5
"813",9,5,5
"814",3,5,5
"815",3,5,5
"816",4,5,5
"817",9,5,5
"818",2,5,5
"819",10,5,5
"820",2,5,5
"821",9,5,5
"822",7,5,5
"823",7,5,5
"824",4,5,5
"825",4,5,5
"826",4,5,5
"827",5,5,5
"828",10,5,5
"829",7,5,5
"830",7,5,5
"831",3,5,5
"832",4,5,5
"833",3,5,5
"834",1,5,5
"835",4,5,5
"836",4,5,5
"837",4,5,5
"838",3,5,5
"839",8,5,5
"840",4,5,5
"841",2,5,5
"842",4,5,5
"843",2,5,5
"844",2,5,5
"845",4,5,5
"846",11,5,5
"847",2,5,5
"848",2,5,5
"849",8,5,5
"850",7,5,5
"851",15,5,5
"852",2,5,5
"853",3,5,5
"854",3,5,5
"855",3,5,5
"856",2,5,5
"857",4,5,5
"858",9,5,5
"859",5,5,5
"860",9,5,5
"861",5,5,5
"862",4,5,5
"863",4,5,5
"864",8,5,5
"865",4,5,5
"866",7,5,5
"867",7,5,5
"868",7,5,5
"869",6,5,5
"870",10,5,5
"871",9,5,5
"872",5,5,5
"873",4,5,5
"874",4,5,5
"875",2,5,5
"876",3,5,5
"877",12,5,5
"878",10,5,5
"879",4,5,5
"880",4,5,5
"881",3,5,5
"882",3,5,5
"883",4,5,5
"884",2,5,5
"885",10,5,5
"886",11,5,5
"887",9,5,5
"888",3,5,5
"889",5,5,5
"890",13,5,5
"891",3,5,5
"892",9,5,5
"893",3,5,5
"894",4,5,5
"895",5,5,5
"896",2,5,5
"897",6,5,5
"898",2,5,5
"899",7,5,5
"900",4,5,5
"901",13,5,5
"902",9,5,5
"903",2,5,5
"904",5,5,5
"905",11,5,5
"906",7,5,5
"907",3,5,5
"908",2,5,5
"909",9,5,5
"910",10,5,5
"911",4,5,5
"912",11,5,5
"913",4,5,5
"914",10,5,5
"915",10,5,5
"916",2,5,5
"917",4,5,5
"918",2,5,5
"919",2,5,5
"920",2,5,5
"921",3,5,5
"922",10,5,5
"923",10,5,5
"924",7,5,5
"925",2,5,5
"926",4,5,5
"927",3,5,5
"928",9,5,5
"929",4,5,5
"930",13,5,5
"931",13,5,5
"932",3,5,5
"933",3,5,5
"934",3,5,5
"935",4,5,5
"936",2,5,5
"937",8,5,5
"938",3,5,5
"939",14,5,5
"940",3,5,5
"941",4,5,5
"942",4,5,5
"943",2,5,5
"944",2,5,5
"945",13,5,5
"946",4,5,5
"947",5,5,5
"948",4,5,5
"949",9,5,5
"950",9,5,5
"951",11,5,5
"952",5,5,5
"953",2,5,5
"954",8,5,5
"955",2,5,5
"956",8,5,5
"957",4,5,5
"958",7,5,5
"959",4,5,5
"960",2,5,5
"961",2,5,5
"962",2,5,5
"963",10,5,5
"964",7,5,5
"965",4,5,5
"966",5,5,5
"967",13,5,5
"968",4,5,5
"969",10,5,5
"970",10,5,5
"971",5,5,5
"972",9,5,5
"973",2,5,5
"974",13,5,5
"975",3,5,5
"976",7,5,5
"977",2,5,5
"978",3,5,5
"979",5,5,5
"980",9,5,5
"981",4,5,5
"982",3,5,5
"983",8,5,5
"984",9,5,5
"985",13,5,5
"986",13,5,5
"987",9,5,5
"988",3,5,5
"989",11,5,5
"990",10,5,5
"991",4,5,5
"992",9,5,5
"993",5,5,5
"994",2,5,5
"995",15,5,5
"996",2,5,5
"997",4,5,5
"998",3,5,5
"999",3,5,5
"1000",2,5,5
"1001",3,5,5
"1002",4,5,5
"1003",11,5,5
"1004",5,5,5
"1005",7,5,5
"1006",4,5,5
"1007",8,5,5
"1008",4,5,5
"1009",10,5,5
"1010",3,5,5
"1011",10,5,5
"1012",4,5,5
"1013",1,5,5
"1014",2,5,5
"1015",3,5,5
"1016",11,5,5
"1017",2,5,5
"1018",11,5,5
"1019",4,5,5
"1020",10,5,5
"1021",10,5,5
"1022",3,5,5
"1023",5,5,5
"1024",3,5,5
"1025",4,5,5
"1026",13,5,5
"1027",9,5,5
"1028",11,5,5
"1029",4,5,5
"1030",4,5,5
"1031",5,5,5
"1032",4,5,5
"1033",2,5,5
"1034",2,5,5
"1035",3,5,5
"1036",8,5,5
"1037",7,9,9
"1038",7,9,9
"1039",4,9,9
"1040",10,9,9
"1041",5,9,9
"1042",2,9,9
"1043",2,9,9
"1044",2,9,9
"1045",8,9,9
"1046",2,9,9
"1047",5,9,9
"1048",5,9,9
"1049",2,9,9
"1050",7,9,9
"1051",3,9,9
"1052",8,9,9
"1053",2,9,9
"1054",4,9,9
"1055",2,9,9
"1056",7,9,9
"1057",2,9,9
"1058",13,9,9
"1059",2,9,9
"1060",7,9,9
"1061",13,9,9
"1062",5,9,9
"1063",9,9,9
"1064",3,9,9
"1065",2,9,9
"1066",4,9,9
"1067",4,9,9
"1068",2,9,9
"1069",9,9,9
"1070",13,9,9
"1071",8,9,9
"1072",2,9,9
"1073",6,9,9
"1074",3,9,9
"1075",9,9,9
"1076",7,9,9
"1077",3,9,9
"1078",2,9,9
"1079",3,9,9
"1080",2,9,9
"1081",2,9,9
"1082",9,9,9
"1083",13,9,9
"1084",8,9,9
"1085",2,9,9
"1086",5,9,9
"1087",5,9,9
"1088",10,9,9
"1089",8,9,9
"1090",7,9,9
"1091",3,9,9
"1092",7,9,9
"1093",10,9,9
"1094",2,9,9
"1095",7,9,9
"1096",2,9,9
"1097",2,9,9
"1098",7,9,9
"1099",1,9,9
"1100",2,9,9
"1101",2,9,9
"1102",11,9,9
"1103",2,9,9
"1104",13,9,9
"1105",2,9,9
"1106",8,9,9
"1107",3,9,9
"1108",5,9,9
"1109",5,9,9
"1110",7,9,9
"1111",8,9,9
"1112",13,9,9
"1113",3,9,9
"1114",2,9,9
"1115",3,9,9
"1116",5,9,9
"1117",5,9,9
"1118",7,9,9
"1119",8,9,9
"1120",2,9,9
"1121",4,9,9
"1122",2,9,9
"1123",5,9,9
"1124",9,9,9
"1125",5,9,9
"1126",2,9,9
"1127",14,9,9
"1128",9,9,9
"1129",7,9,9
"1130",3,9,9
"1131",7,9,9
"1132",13,9,9
"1133",13,9,9
"1134",7,9,9
"1135",13,9,9
"1136",2,9,9
"1137",11,9,9
"1138",5,9,9
"1139",2,9,9
"1140",3,9,9
"1141",8,9,9
"1142",8,9,9
"1143",13,9,9
"1144",5,9,9
"1145",13,9,9
"1146",9,9,9
"1147",2,9,9
"1148",3,9,9
"1149",2,9,9
"1150",5,9,9
"1151",3,9,9
"1152",2,9,9
"1153",9,9,9
"1154",11,9,9
"1155",2,9,9
"1156",3,9,9
"1157",5,9,9
"1158",2,9,9
"1159",2,9,9
"1160",4,9,9
"1161",2,9,9
"1162",9,9,9
"1163",5,9,9
"1164",4,9,9
"1165",7,9,9
"1166",13,9,9
"1167",11,9,9
"1168",3,9,9
"1169",2,9,9
"1170",11,9,9
"1171",2,9,9
"1172",8,9,9
"1173",5,9,9
"1174",2,9,9
"1175",6,9,9
"1176",3,9,9
"1177",5,9,9
"1178",13,9,9
"1179",10,9,9
"1180",9,9,9
"1181",7,9,9
"1182",3,9,9
"1183",3,9,9
"1184",3,9,9
"1185",4,9,9
"1186",8,9,9
"1187",9,9,9
"1188",7,9,9
"1189",8,9,9
"1190",8,9,9
"1191",3,9,9
"1192",9,9,9
"1193",3,9,9
"1194",5,9,9
"1195",4,9,9
"1196",5,9,9
"1197",2,9,9
"1198",2,9,9
"1199",3,9,9
"1200",2,9,9
"1201",2,9,9
"1202",5,9,9
"1203",9,9,9
"1204",7,9,9
"1205",5,9,9
"1206",5,9,9
"1207",3,9,9
"1208",7,9,9
"1209",5,9,9
"1210",10,9,9
"1211",3,9,9
"1212",8,9,9
"1213",11,9,9
"1214",2,9,9
"1215",3,9,9
"1216",7,9,9
"1217",8,9,9
"1218",9,9,9
"1219",2,9,9
"1220",8,9,9
"1221",5,9,9
"1222",8,9,9
"1223",2,9,9
"1224",2,9,9
"1225",2,9,9
"1226",2,9,9
"1227",5,9,9
"1228",5,9,9
"1229",3,9,9
"1230",7,9,9
"1231",4,9,9
"1232",5,9,9
"1233",5,9,9
"1234",7,9,9
"1235",13,9,9
"1236",13,9,9
"1237",7,9,9
"1238",2,9,9
"1239",6,9,9
"1240",3,9,9
"1241",3,9,9
"1242",10,9,9
"1243",5,9,9
"1244",7,9,9
"1245",5,9,9
"1246",10,9,9
"1247",10,9,9
"1248",6,9,9
"1249",7,9,9
"1250",10,9,9
"1251",10,9,9
"1252",7,9,9
"1253",2,9,9
"1254",5,9,9
"1255",2,9,9
"1256",7,9,9
"1257",9,9,9
"1258",9,9,9
"1259",3,9,9
"1260",8,9,9
"1261",7,9,9
"1262",7,9,9
"1263",3,9,9
"1264",6,9,9
"1265",7,9,9
"1266",3,9,9
"1267",8,9,9
"1268",3,9,9
"1269",10,9,9
"1270",8,9,9
"1271",9,9,9
"1272",9,9,9
"1273",5,9,9
"1274",7,9,9
"1275",3,9,9
"1276",2,9,9
"1277",5,9,9
"1278",3,9,9
"1279",3,9,9
"1280",6,9,9
"1281",5,9,9
"1282",5,9,9
"1283",8,9,9
"1284",3,9,9
"1285",5,9,9
"1286",4,9,9
"1287",2,9,9
"1288",10,9,9
"1289",1,9,9
"1290",3,9,9
"1291",7,9,9
"1292",13,9,9
"1293",5,9,9
"1294",7,9,9
"1295",8,9,9
"1296",7,9,9
"1297",10,9,9
"1298",4,9,9
"1299",2,9,9
"1300",2,9,9
"1301",3,9,9
"1302",8,9,9
"1303",3,9,9
"1304",5,9,9
"1305",9,9,9
"1306",7,9,9
"1307",3,9,9
"1308",8,9,9
"1309",8,9,9
"1310",10,9,9
"1311",3,9,9
"1312",4,9,9
"1313",5,9,9
"1314",2,9,9
"1315",8,9,9
"1316",11,9,9
"1317",5,9,9
"1318",5,9,9
"1319",13,9,9
"1320",2,9,9
"1321",5,9,9
"1322",2,9,9
"1323",8,9,9
"1324",3,9,9
"1325",10,9,9
"1326",3,9,9
"1327",5,9,9
"1328",2,9,9
"1329",3,9,9
"1330",4,9,9
"1331",4,9,9
"1332",13,9,9
"1333",5,9,9
"1334",2,9,9
"1335",9,9,9
"1336",4,9,9
"1337",2,9,9
"1338",2,9,9
"1339",7,9,9
"1340",2,9,9
"1341",5,9,9
"1342",3,9,9
"1343",13,9,9
"1344",13,9,9
"1345",9,9,9
"1346",13,9,9
"1347",10,9,9
"1348",1,9,9
"1349",2,9,9
"1350",7,9,9
"1351",5,9,9
"1352",10,9,9
"1353",2,9,9
"1354",3,9,9
"1355",8,9,9
"1356",2,9,9
"1357",7,9,9
"1358",2,9,9
"1359",9,9,9
"1360",3,9,9
"1361",13,9,9
"1362",2,9,9
"1363",9,9,9
"1364",3,9,9
"1365",2,9,9
"1366",4,9,9
"1367",6,9,9
"1368",5,9,9
"1369",9,9,9
"1370",2,9,9
"1371",2,9,9
"1372",5,9,9
"1373",8,9,9
"1374",2,9,9
"1375",13,9,9
"1376",3,9,9
"1377",10,9,9
"1378",3,9,9
"1379",2,9,9
"1380",4,9,9
"1381",7,9,9
"1382",5,9,9
"1383",5,9,9
"1384",1,9,9
"1385",5,9,9
"1386",10,9,9
"1387",4,9,9
"1388",4,9,9
"1389",3,9,9
"1390",2,9,9
"1391",5,9,9
"1392",2,9,9
"1393",4,1,1
"1394",2,1,1
"1395",2,1,1
"1396",4,1,1
"1397",13,1,1
"1398",5,1,1
"1399",5,1,1
"1400",2,1,1
"1401",8,1,1
"1402",4,1,1
"1403",5,1,1
"1404",9,1,1
"1405",2,1,1
"1406",4,1,1
"1407",9,1,1
"1408",8,1,1
"1409",10,1,1
"1410",3,1,1
"1411",3,1,1
"1412",4,1,1
"1413",3,1,1
"1414",3,1,1
"1415",10,1,1
"1416",2,1,1
"1417",3,1,1
"1418",5,1,1
"1419",2,1,1
"1420",2,1,1
"1421",2,1,1
"1422",11,1,1
"1423",4,1,1
"1424",5,1,1
"1425",2,1,1
"1426",7,1,1
"1427",3,1,1
"1428",5,1,1
"1429",2,1,1
"1430",2,1,1
"1431",10,1,1
"1432",5,1,1
"1433",10,1,1
"1434",4,1,1
"1435",3,1,1
"1436",9,1,1
"1437",1,1,1
"1438",5,1,1
"1439",13,1,1
"1440",3,1,1
"1441",3,1,1
"1442",10,1,1
"1443",5,1,1
"1444",4,1,1
"1445",4,1,1
"1446",4,1,1
"1447",8,1,1
"1448",2,1,1
"1449",8,1,1
"1450",2,1,1
"1451",2,1,1
"1452",8,1,1
"1453",7,1,1
"1454",2,1,1
"1455",10,1,1
"1456",1,1,1
"1457",1,1,1
"1458",2,1,1
"1459",13,1,1
"1460",9,1,1
"1461",8,1,1
"1462",10,1,1
"1463",5,1,1
"1464",7,1,1
"1465",10,1,1
"1466",3,1,1
"1467",7,1,1
"1468",2,1,1
"1469",9,1,1
"1470",4,1,1
"1471",3,1,1
"1472",4,1,1
"1473",10,1,1
"1474",2,1,1
"1475",4,1,1
"1476",2,1,1
"1477",2,1,1
"1478",3,1,1
"1479",13,1,1
"1480",2,1,1
"1481",13,1,1
"1482",3,1,1
"1483",2,1,1
"1484",4,1,1
"1485",9,1,1
"1486",4,1,1
"1487",13,1,1
"1488",5,1,1
"1489",7,1,1
"1490",3,1,1
"1491",8,1,1
"1492",2,1,1
"1493",4,1,1
"1494",10,1,1
"1495",4,1,1
