"","cod_delito","entidad","FAC_DEL"
"167",6,1,1
"168",3,1,1
"169",3,1,1
"170",2,1,1
"171",13,1,1
"172",1,1,1
"173",9,1,1
"174",8,1,1
"175",2,1,1
"176",9,1,1
"177",4,1,1
"178",2,1,1
"179",5,1,1
"180",7,1,1
"181",4,1,1
"182",5,1,1
"183",3,1,1
"184",4,1,1
"185",13,1,1
"186",5,1,1
"187",2,1,1
"188",4,1,1
"189",4,1,1
"190",7,1,1
"191",6,1,1
"192",5,1,1
"193",8,1,1
"194",5,1,1
"195",5,1,1
"196",4,1,1
"197",11,1,1
"198",2,1,1
"199",3,1,1
"200",4,1,1
"201",3,1,1
"202",5,1,1
"203",5,1,1
"204",4,1,1
"205",5,1,1
"206",5,1,1
"207",2,1,1
"208",3,1,1
"209",2,1,1
"210",4,1,1
"211",9,1,1
"212",8,1,1
"213",7,1,1
"214",9,1,1
"215",3,1,1
"216",2,1,1
"217",3,1,1
"218",3,1,1
"219",3,1,1
"220",10,1,1
"221",3,1,1
"222",2,1,1
"223",4,1,1
"224",6,1,1
"225",3,1,1
"226",4,1,1
"227",4,1,1
"228",4,1,1
"229",13,1,1
"230",8,1,1
"231",3,1,1
"232",2,1,1
"233",5,1,1
"234",10,1,1
"235",9,1,1
"236",5,1,1
"237",13,1,1
"238",6,1,1
"239",7,1,1
"240",3,1,1
"241",3,1,1
"242",1,1,1
"243",3,1,1
"244",2,1,1
"245",2,1,1
"246",3,1,1
"247",8,1,1
"248",2,1,1
"249",2,1,1
"250",8,1,1
"251",10,1,1
"252",5,1,1
"253",1,1,1
"254",2,1,1
"255",7,1,1
"256",11,1,1
"257",3,1,1
"258",4,1,1
"259",10,1,1
"260",9,1,1
"261",2,1,1
"262",1,1,1
"263",8,1,1
"264",4,1,1
"265",2,1,1
"266",13,1,1
"267",2,1,1
"268",4,1,1
"269",3,1,1
"270",2,1,1
"271",2,1,1
"272",10,1,1
"273",4,1,1
"274",4,1,1
"275",4,1,1
"276",2,1,1
"277",3,1,1
"278",4,1,1
"279",10,1,1
"280",10,1,1
"281",13,1,1
"282",3,1,1
"283",8,1,1
"284",2,1,1
"285",2,1,1
"286",3,1,1
"287",2,1,1
"288",10,1,1
"289",2,1,1
"290",7,1,1
"291",4,1,1
"292",5,1,1
"293",2,1,1
"294",8,1,1
"295",3,1,1
"296",13,1,1
"297",2,1,1
"298",4,1,1
"299",4,1,1
"300",5,1,1
"301",2,1,1
"302",2,1,1
"303",8,1,1
"304",15,1,1
"305",8,1,1
"306",5,1,1
"307",10,1,1
"308",2,1,1
"309",4,1,1
"310",15,1,1
"311",1,1,1
"312",13,1,1
"313",4,1,1
"314",10,1,1
"315",4,1,1
"316",13,1,1
"317",5,1,1
"318",4,1,1
"319",9,1,1
"320",2,1,1
"321",10,1,1
"322",3,1,1
"323",2,1,1
"324",4,1,1
"325",4,1,1
"326",3,1,1
"327",3,1,1
"328",3,1,1
"329",5,1,1
"330",2,1,1
"331",1,1,1
"332",5,1,1
"333",8,1,1
"334",5,1,1
"335",13,1,1
"336",2,1,1
"337",3,1,1
"338",3,1,1
"339",3,1,1
"340",4,1,1
"341",13,1,1
"342",3,1,1
"343",4,1,1
"344",2,1,1
"345",2,1,1
"346",3,1,1
"347",3,1,1
"348",3,1,1
"349",2,1,1
"350",4,1,1
"351",10,1,1
"352",4,1,1
"353",11,1,1
"354",3,1,1
"355",2,1,1
"356",2,1,1
"357",5,1,1
"358",10,1,1
"359",2,1,1
"360",5,1,1
"361",8,1,1
"362",3,1,1
"363",7,1,1
"364",8,1,1
"365",4,1,1
"366",11,1,1
"367",5,1,1
"368",4,1,1
"369",3,1,1
"370",7,1,1
"371",2,1,1
"372",2,1,1
"373",3,1,1
"374",2,1,1
"375",2,1,1
"376",11,1,1
"377",11,1,1
"378",13,1,1
"379",7,1,1
"380",2,1,1
"381",3,1,1
"382",9,1,1
"383",2,1,1
"384",8,1,1
"385",13,1,1
"386",8,1,1
"387",2,1,1
"388",6,1,1
"389",2,1,1
"390",3,1,1
"391",4,1,1
"392",4,1,1
"393",2,1,1
"394",2,1,1
"395",9,1,1
"396",3,1,1
"397",4,1,1
"398",3,1,1
"399",2,1,1
"400",6,1,1
"401",9,1,1
"402",4,1,1
"403",2,1,1
"404",9,1,1
"405",5,1,1
"406",7,1,1
"407",2,1,1
"408",2,1,1
"409",4,1,1
"410",9,1,1
"411",2,1,1
"412",4,1,1
"413",2,1,1
"414",5,1,1
"415",13,1,1
"416",9,1,1
"417",2,1,1
"418",11,1,1
"419",11,1,1
"420",3,1,1
"421",4,1,1
"422",3,1,1
"423",9,1,1
"424",10,1,1
"425",2,1,1
"426",9,1,1
"427",7,1,1
"428",3,1,1
"429",6,1,1
"430",3,1,1
"431",3,1,1
"432",2,1,1
"433",2,1,1
"434",6,1,1
"435",9,1,1
"436",9,1,1
"437",11,1,1
"438",3,1,1
"439",13,1,1
"440",2,1,1
"441",8,1,1
"442",2,1,1
"443",3,1,1
"444",4,1,1
"445",9,1,1
"446",3,1,1
"447",2,1,1
"448",2,1,1
"449",2,1,1
"450",2,1,1
"451",5,1,1
"452",2,1,1
"453",13,1,1
"454",2,1,1
"455",2,1,1
"456",3,1,1
"457",9,1,1
"458",10,1,1
"459",2,1,1
"460",2,1,1
"461",3,1,1
"462",5,1,1
"463",7,1,1
"464",1,1,1
"465",10,1,1
"466",4,1,1
"467",9,1,1
"468",7,1,1
"469",6,1,1
"470",3,1,1
"471",6,1,1
"472",2,1,1
"473",10,1,1
"474",2,1,1
"475",13,1,1
"476",10,1,1
"477",4,1,1
"478",11,1,1
"479",6,1,1
"480",13,1,1
"481",2,1,1
"482",1,1,1
"483",5,1,1
"484",10,1,1
"485",11,1,1
"486",10,1,1
"487",8,1,1
"488",13,1,1
"489",4,1,1
"490",7,1,1
"491",10,1,1
"492",1,1,1
"493",1,1,1
"494",4,1,1
"495",10,1,1
"496",2,1,1
"497",9,1,1
"498",13,1,1
"499",7,1,1
"500",2,1,1
"501",7,1,1
"502",3,1,1
"503",2,1,1
"504",7,1,1
"505",5,1,1
"506",9,1,1
"507",3,1,1
"508",6,1,1
"509",3,1,1
"510",3,1,1
"511",2,1,1
"512",10,1,1
"513",2,1,1
"514",10,1,1
"515",1,1,1
"516",2,1,1
"517",4,1,1
"518",3,1,1
"519",2,1,1
"520",5,1,1
"521",3,1,1
"522",4,1,1
"523",10,1,1
"524",9,1,1
"525",4,1,1
"526",8,1,1
"527",2,1,1
"528",9,1,1
"529",9,1,1
"530",2,1,1
"531",2,1,1
"532",2,1,1
"533",2,1,1
"534",3,1,1
"535",9,1,1
"536",10,1,1
"537",2,1,1
"538",10,1,1
"539",10,1,1
"540",2,1,1
"541",2,1,1
"542",4,1,1
"543",2,1,1
"544",3,1,1
"545",2,1,1
"546",2,1,1
"547",15,1,1
"548",3,1,1
"549",2,1,1
"550",2,1,1
"551",5,1,1
"552",2,1,1
"553",9,1,1
"554",9,1,1
"555",2,1,1
"556",3,1,1
"557",5,1,1
"558",2,1,1
"559",2,1,1
"560",2,1,1
"561",5,1,1
"562",13,1,1
"563",2,1,1
"564",3,1,1
"565",3,1,1
"566",13,1,1
"567",4,1,1
"568",13,1,1
"569",9,1,1
"570",3,1,1
"571",2,1,1
"572",13,1,1
"573",13,1,1
"574",7,1,1
"575",13,1,1
"576",3,1,1
"577",5,1,1
"578",3,1,1
"579",2,1,1
"580",3,1,1
"581",2,1,1
"582",9,1,1
"583",2,1,1
"584",7,1,1
"585",2,1,1
"586",3,1,1
"587",3,1,1
"588",2,1,1
"589",9,1,1
"590",2,1,1
"591",2,1,1
"592",6,1,1
"593",4,1,1
"594",5,1,1
"595",4,1,1
"596",2,1,1
"597",2,1,1
"598",2,1,1
"599",2,1,1
"600",2,1,1
"601",1,1,1
"602",2,1,1
"603",8,1,1
"604",2,1,1
"605",3,1,1
"606",7,1,1
"607",2,1,1
"608",1,1,1
"609",10,1,1
"610",9,1,1
"611",10,1,1
"612",9,1,1
"613",2,1,1
"614",3,1,1
"615",2,1,1
"616",9,1,1
"617",7,1,1
"618",5,1,1
"619",2,1,1
"620",9,1,1
"621",3,1,1
"622",2,1,1
"623",3,1,1
"624",3,1,1
"625",4,1,1
"626",7,1,1
"627",5,1,1
"628",4,1,1
"629",2,1,1
"630",8,1,1
"631",9,1,1
"632",3,1,1
"633",1,1,1
"634",3,1,1
"635",2,1,1
"636",10,1,1
"637",8,1,1
"638",13,1,1
"639",2,1,1
"640",2,1,1
"641",3,1,1
"642",6,1,1
"643",6,1,1
"644",3,1,1
"645",4,1,1
"646",2,1,1
"647",3,1,1
"648",3,1,1
"649",9,1,1
"650",13,1,1
"651",2,1,1
"652",9,1,1
"653",13,1,1
"654",10,1,1
"655",2,1,1
"656",5,1,1
"657",3,1,1
"658",2,1,1
"659",9,1,1
"660",10,1,1
"661",8,1,1
"662",3,1,1
"663",9,1,1
"664",2,1,1
"665",4,1,1
"666",7,1,1
"667",2,1,1
"668",2,1,1
"669",8,1,1
"670",10,1,1
"671",4,1,1
"672",10,1,1
"673",3,1,1
"674",5,1,1
"675",7,1,1
"676",3,1,1
"677",2,1,1
"678",2,1,1
"679",2,1,1
"680",3,1,1
"681",2,1,1
"682",2,1,1
"683",2,1,1
"684",11,1,1
"685",13,1,1
"686",9,1,1
"687",1,1,1
"688",2,1,1
"689",3,1,1
"690",2,1,1
"691",3,1,1
"692",9,1,1
"693",5,1,1
"694",8,1,1
"695",2,1,1
"696",2,1,1
"697",4,1,1
"698",9,1,1
"699",4,1,1
"700",2,1,1
"701",7,1,1
"702",3,1,1
"703",2,1,1
"704",2,1,1
"705",8,1,1
"706",2,1,1
"707",4,1,1
"708",1,1,1
"709",3,1,1
"710",2,1,1
"711",6,1,1
"712",10,1,1
"713",13,1,1
"714",3,1,1
"715",5,1,1
"716",4,1,1
"717",2,1,1
"718",2,1,1
"719",2,1,1
"720",8,1,1
"721",8,1,1
"722",13,1,1
"723",13,1,1
"724",2,1,1
"725",1,1,1
"726",3,1,1
"727",1,1,1
"728",5,1,1
"729",2,1,1
"730",8,1,1
"731",3,1,1
"732",2,1,1
"733",7,1,1
"734",2,1,1
"735",3,1,1
"736",4,1,1
"737",5,1,1
"738",4,1,1
"739",9,1,1
"740",3,1,1
"741",10,1,1
"742",2,1,1
"743",4,1,1
"744",3,1,1
"745",4,1,1
"746",7,1,1
"747",11,1,1
"748",7,1,1
"749",4,1,1
"750",4,1,1
"751",6,1,1
"752",13,1,1
"753",7,1,1
"754",8,1,1
"755",9,1,1
"756",4,1,1
"757",2,1,1
"758",1,1,1
"759",2,1,1
"760",3,1,1
"761",3,1,1
"762",3,1,1
"763",2,1,1
"764",2,1,1
"765",8,1,1
"766",10,1,1
"767",4,1,1
"768",5,1,1
"769",2,1,1
"770",4,1,1
"771",2,1,1
"772",9,1,1
"773",2,1,1
"774",7,1,1
"775",6,1,1
"776",2,1,1
"777",10,1,1
"778",4,1,1
"779",2,1,1
"780",3,1,1
"781",5,1,1
"782",3,1,1
"783",3,1,1
"784",3,1,1
"785",2,1,1
"786",3,1,1
"787",10,1,1
"788",2,1,1
"789",2,1,1
"790",1,1,1
"791",4,1,1
"792",8,1,1
"793",2,1,1
"794",7,1,1
"795",4,1,1
"796",7,1,1
"797",9,1,1
"798",9,1,1
"799",10,1,1
"800",2,1,1
"801",2,1,1
"802",2,1,1
"803",11,1,1
"804",3,1,1
"805",13,1,1
"806",4,1,1
"807",8,1,1
"808",2,1,1
"809",5,1,1
"810",2,1,1
"811",2,1,1
"812",6,1,1
"813",13,1,1
"814",3,1,1
"815",10,1,1
"816",9,1,1
"817",2,1,1
"818",2,1,1
"819",9,1,1
"820",7,1,1
"821",2,1,1
"822",4,1,1
"823",9,1,1
"824",9,1,1
"825",3,1,1
"826",13,1,1
"827",2,1,1
"828",2,1,1
"829",1,1,1
"830",7,1,1
"831",7,1,1
"832",2,1,1
"833",2,1,1
"834",3,1,1
"835",2,1,1
"836",1,1,1
"837",3,1,1
"838",13,1,1
"839",2,1,1
"840",13,1,1
"841",9,1,1
"842",2,1,1
"843",3,1,1
"844",5,1,1
"845",2,1,1
"846",2,1,1
"847",2,1,1
"848",2,1,1
"849",4,1,1
"850",3,1,1
"851",9,1,1
"852",4,1,1
"853",2,1,1
"854",2,1,1
"855",5,1,1
"856",3,1,1
"857",1,1,1
"858",2,1,1
"859",3,1,1
"860",4,1,1
"861",1,1,1
"862",2,1,1
"863",5,1,1
"864",8,1,1
"865",2,1,1
"866",7,1,1
"867",2,1,1
"868",9,1,1
"869",2,1,1
"870",3,1,1
"871",3,1,1
"872",3,1,1
"873",10,1,1
"874",7,1,1
"875",2,1,1
"876",2,1,1
"877",2,1,1
"878",9,1,1
"879",2,1,1
"880",6,1,1
"881",10,1,1
"882",2,1,1
"883",5,1,1
"884",4,1,1
"885",3,1,1
"886",3,1,1
"887",9,1,1
"888",8,1,1
"889",2,1,1
"890",4,1,1
"891",9,1,1
"892",7,1,1
"893",2,1,1
"894",8,1,1
"895",2,1,1
"896",7,1,1
"897",11,1,1
"898",9,1,1
"899",4,1,1
"900",9,1,1
"901",10,1,1
"902",4,1,1
"903",8,1,1
"904",3,1,1
"905",10,1,1
"906",3,1,1
"907",4,1,1
"908",2,1,1
"909",7,1,1
"910",4,1,1
"911",9,1,1
"912",10,1,1
"913",3,1,1
"914",5,1,1
"915",1,1,1
"916",2,1,1
"917",4,1,1
"918",4,1,1
"919",3,1,1
"920",8,1,1
"921",2,1,1
"922",3,1,1
"923",7,1,1
"924",4,1,1
"925",3,1,1
"926",4,1,1
"927",7,1,1
"928",11,1,1
"929",4,1,1
"930",2,1,1
"931",2,1,1
"932",2,1,1
"933",10,1,1
"934",13,1,1
"935",3,1,1
"936",2,1,1
"937",3,1,1
"938",2,1,1
"939",2,1,1
"940",3,1,1
"941",2,1,1
"942",2,1,1
"943",1,1,1
"944",2,1,1
"945",2,1,1
"946",4,1,1
"947",3,1,1
"948",4,1,1
"949",2,1,1
"950",8,1,1
"951",1,1,1
"952",8,1,1
"953",14,1,1
"954",9,1,1
"955",3,1,1
"956",4,1,1
"957",13,1,1
"958",2,1,1
"959",10,1,1
"960",2,1,1
"961",2,1,1
"962",9,1,1
"963",2,1,1
"964",1,1,1
"965",5,1,1
"966",10,1,1
"967",10,1,1
"968",11,1,1
"969",3,1,1
"970",2,1,1
"971",8,1,1
"972",4,1,1
"973",2,1,1
"974",3,1,1
"975",2,1,1
"976",2,1,1
"977",13,1,1
"978",2,1,1
"979",7,1,1
"980",4,1,1
"981",2,1,1
"982",7,1,1
"983",2,1,1
"984",2,1,1
"985",2,1,1
"986",5,1,1
"987",3,1,1
"988",10,1,1
"989",3,1,1
"990",2,1,1
"991",13,1,1
"992",7,1,1
"993",2,1,1
"994",3,1,1
"995",9,1,1
"996",9,1,1
"997",3,1,1
"998",2,1,1
"999",2,1,1
"1000",2,1,1
"1001",10,1,1
"1002",3,1,1
"1003",4,1,1
"1004",6,1,1
"1005",9,1,1
"1006",1,1,1
"1007",1,1,1
"1008",3,1,1
"1009",7,1,1
"1010",2,1,1
"1011",9,1,1
"1012",7,1,1
"1013",8,1,1
"1014",2,1,1
"1015",8,1,1
"1016",2,1,1
"1017",3,1,1
"1018",3,1,1
"1019",9,1,1
"1020",2,1,1
"1021",10,1,1
"1022",13,1,1
"1023",2,1,1
"1024",2,1,1
"1025",9,1,1
"1026",5,1,1
"1027",8,1,1
"1028",1,1,1
"1029",8,1,1
"1030",1,1,1
"1031",4,1,1
"1032",4,1,1
"1033",2,1,1
"1034",13,1,1
"1035",2,1,1
"1036",13,1,1
"1037",5,1,1
"1038",2,1,1
"1039",2,1,1
"1040",13,1,1
"1041",8,1,1
"1042",7,1,1
"1043",10,1,1
"1044",11,1,1
"1045",3,1,1
"1046",1,1,1
"1047",5,1,1
"1048",13,1,1
"1049",5,1,1
"1050",3,1,1
"1051",9,1,1
"1052",5,1,1
"1053",10,1,1
"1054",3,1,1
"1055",2,1,1
"1056",2,1,1
"1057",3,1,1
"1058",13,1,1
"1059",2,1,1
"1060",3,1,1
"1061",2,1,1
"1062",13,1,1
"1063",4,1,1
"1064",4,1,1
"1065",2,1,1
"1066",3,1,1
"1067",2,1,1
"1068",11,1,1
"1069",2,1,1
"1070",13,1,1
"1071",5,1,1
"1072",1,1,1
"1073",5,1,1
"1074",3,1,1
"1075",3,1,1
"1076",9,1,1
"1077",4,1,1
"1078",4,1,1
"1079",1,1,1
"1080",5,1,1
"1081",3,1,1
"1082",4,1,1
"1083",10,1,1
"1084",13,1,1
"1085",13,1,1
"1086",13,1,1
"1087",13,1,1
"1088",13,1,1
"1089",10,1,1
"1090",8,1,1
"1091",13,1,1
"1092",4,1,1
"1093",8,1,1
"1094",3,1,1
"1095",9,1,1
"1096",4,1,1
"1097",13,1,1
"1098",8,1,1
"1099",4,1,1
"1100",2,1,1
"1101",8,1,1
"1102",13,1,1
"1103",7,1,1
"1104",5,1,1
"1105",3,1,1
"1106",10,1,1
"1107",2,1,1
"1108",2,1,1
"1109",10,1,1
"1110",2,1,1
"1111",9,1,1
"1112",3,1,1
"1113",7,1,1
"1114",2,1,1
"1115",3,1,1
"1116",7,1,1
"1117",8,1,1
"1118",2,1,1
"1119",2,1,1
"1120",1,1,1
"1121",2,1,1
"1122",3,1,1
"1123",13,1,1
"1124",13,14,14
"1125",2,14,14
"1126",2,14,14
"1127",9,14,14
"1128",13,14,14
"1129",2,14,14
"1130",2,14,14
"1131",7,14,14
"1132",7,14,14
"1133",7,14,14
"1134",5,14,14
"1135",13,14,14
"1136",13,14,14
"1137",6,14,14
"1138",3,14,14
"1139",2,14,14
"1140",7,14,14
"1141",2,14,14
"1142",3,14,14
"1143",9,14,14
"1144",5,14,14
"1145",2,14,14
"1146",3,14,14
"1147",2,14,14
"1148",4,14,14
"1149",2,14,14
"1150",10,14,14
"1151",9,14,14
"1152",9,14,14
"1153",13,14,14
"1154",3,14,14
"1155",1,14,14
"1156",7,14,14
"1157",2,14,14
"1158",1,14,14
"1159",1,14,14
"1160",1,14,14
"1161",7,14,14
"1162",2,14,14
"1163",3,14,14
"1164",2,14,14
"1165",2,14,14
"1166",7,14,14
"1167",15,14,14
"1168",5,14,14
"1169",8,14,14
"1170",1,14,14
"1171",2,14,14
"1172",1,14,14
"1173",13,14,14
"1174",7,14,14
"1175",9,14,14
"1176",2,14,14
"1177",1,14,14
"1178",2,14,14
"1179",1,14,14
"1180",7,14,14
"1181",10,14,14
"1182",3,14,14
"1183",1,14,14
"1184",2,14,14
"1185",2,14,14
"1186",8,14,14
"1187",5,14,14
"1188",5,14,14
"1189",9,14,14
"1190",9,14,14
"1191",3,14,14
"1192",2,14,14
"1193",5,14,14
"1194",13,14,14
"1195",13,14,14
"1196",9,14,14
"1197",5,14,14
"1198",7,14,14
"1199",7,14,14
"1200",5,14,14
"1201",2,14,14
"1202",6,14,14
"1203",5,14,14
"1204",13,14,14
"1205",1,14,14
"1206",10,14,14
"1207",2,14,14
"1208",13,14,14
"1209",2,14,14
"1210",10,14,14
"1211",7,14,14
"1212",2,14,14
"1213",2,14,14
"1214",5,14,14
"1215",9,14,14
"1216",6,14,14
"1217",2,14,14
"1218",7,14,14
"1219",2,14,14
"1220",2,14,14
"1221",1,14,14
"1222",11,14,14
"1223",7,14,14
"1224",7,14,14
"1225",3,14,14
"1226",7,14,14
"1227",10,14,14
"1228",4,14,14
"1229",3,14,14
"1230",6,14,14
"1231",9,14,14
"1232",9,14,14
"1233",10,14,14
"1234",7,14,14
"1235",10,14,14
"1236",2,14,14
"1237",9,14,14
"1238",9,14,14
"1239",8,14,14
"1240",2,14,14
"1241",5,14,14
"1242",9,14,14
"1243",5,14,14
"1244",7,14,14
"1245",10,14,14
"1246",2,14,14
"1247",2,14,14
"1248",4,14,14
"1249",11,14,14
"1250",3,14,14
"1251",10,14,14
"1252",2,14,14
"1253",2,14,14
"1254",7,14,14
"1255",4,14,14
"1256",5,14,14
"1257",1,14,14
"1258",5,14,14
"1259",13,14,14
"1260",4,14,14
"1261",1,14,14
"1262",5,14,14
"1263",7,14,14
"1264",4,14,14
"1265",8,14,14
"1266",9,14,14
"1267",4,14,14
"1268",13,14,14
"1269",3,14,14
"1270",8,14,14
"1271",10,14,14
"1272",9,14,14
"1273",1,14,14
"1274",7,14,14
"1275",6,14,14
"1276",2,14,14
"1277",4,14,14
"1278",7,14,14
"1279",10,14,14
"1280",2,14,14
"1281",7,14,14
"1282",2,14,14
"1283",2,14,14
"1284",2,14,14
"1285",10,14,14
"1286",2,14,14
"1287",2,14,14
"1288",4,14,14
"1289",12,14,14
"1290",3,14,14
"1291",7,14,14
"1292",3,14,14
"1293",2,14,14
"1294",2,14,14
"1295",5,14,14
"1296",2,14,14
"1297",7,14,14
"1298",2,14,14
"1299",2,14,14
"1300",3,14,14
"1301",9,14,14
"1302",5,14,14
"1303",8,14,14
"1304",9,14,14
"1305",7,14,14
"1306",3,14,14
"1307",7,14,14
"1308",7,14,14
"1309",5,14,14
"1310",9,14,14
"1311",11,14,14
"1312",13,14,14
"1313",1,14,14
"1314",7,14,14
"1315",5,14,14
"1316",1,14,14
"1317",7,14,14
"1318",2,14,14
"1319",13,14,14
"1320",2,14,14
"1321",2,14,14
"1322",4,14,14
"1323",2,14,14
"1324",2,14,14
"1325",2,14,14
"1326",2,14,14
"1327",5,14,14
"1328",9,14,14
"1329",7,14,14
"1330",5,14,14
"1331",1,14,14
"1332",3,14,14
"1333",10,14,14
"1334",8,14,14
"1335",8,14,14
"1336",2,14,14
"1337",9,14,14
"1338",8,14,14
"1339",2,14,14
"1340",5,14,14
"1341",3,14,14
"1342",4,14,14
"1343",2,14,14
"1344",7,14,14
"1345",7,14,14
"1346",3,14,14
"1347",7,14,14
"1348",2,14,14
"1349",2,14,14
"1350",13,14,14
"1351",2,14,14
"1352",2,14,14
"1353",13,14,14
"1354",2,14,14
"1355",2,14,14
"1356",2,14,14
"1357",13,14,14
"1358",10,14,14
"1359",4,14,14
"1360",10,14,14
"1361",7,14,14
"1362",3,14,14
"1363",2,14,14
"1364",4,14,14
"1365",7,14,14
"1366",2,14,14
"1367",2,14,14
"1368",2,14,14
"1369",3,14,14
"1370",2,14,14
"1371",14,14,14
"1372",13,14,14
"1373",2,14,14
"1374",13,14,14
"1375",9,14,14
"1376",5,14,14
"1377",2,14,14
"1378",2,14,14
"1379",5,14,14
"1380",3,14,14
"1381",4,14,14
"1382",1,14,14
"1383",2,14,14
"1384",4,14,14
"1385",5,14,14
"1386",3,14,14
"1387",9,14,14
"1388",1,14,14
"1389",10,14,14
"1390",2,14,14
"1391",5,14,14
"1392",4,14,14
"1393",2,14,14
"1394",2,14,14
"1395",2,14,14
"1396",4,14,14
"1397",9,14,14
"1398",2,14,14
"1399",1,14,14
"1400",2,14,14
"1401",7,14,14
"1402",2,14,14
"1403",3,14,14
"1404",1,14,14
"1405",1,14,14
"1406",2,14,14
"1407",2,14,14
"1408",4,14,14
"1409",2,14,14
"1410",2,14,14
"1411",2,14,14
"1412",2,14,14
"1413",8,14,14
"1414",4,14,14
"1415",2,14,14
"1416",13,14,14
"1417",2,14,14
"1418",1,14,14
"1419",13,14,14
"1420",3,14,14
"1421",3,14,14
"1422",2,14,14
"1423",2,14,14
"1424",5,14,14
"1425",5,14,14
"1426",2,14,14
"1427",5,14,14
"1428",9,14,14
"1429",13,14,14
"1430",2,14,14
"1431",5,14,14
"1432",3,14,14
"1433",4,14,14
"1434",2,14,14
"1435",5,14,14
"1436",2,14,14
"1437",2,14,14
"1438",5,14,14
"1439",8,14,14
"1440",9,14,14
"1441",9,14,14
"1442",7,14,14
"1443",5,14,14
"1444",3,14,14
"1445",7,14,14
"1446",3,14,14
"1447",2,14,14
"1448",5,14,14
"1449",3,14,14
"1450",9,14,14
"1451",2,14,14
"1452",5,14,14
"1453",5,14,14
"1454",2,14,14
"1455",5,14,14
"1456",11,14,14
"1457",9,14,14
"1458",2,14,14
"1459",7,14,14
"1460",8,14,14
"1461",3,14,14
"1462",2,14,14
"1463",2,14,14
"1464",13,14,14
"1465",4,14,14
"1466",9,14,14
"1467",5,14,14
"1468",2,14,14
"1469",2,14,14
"1470",2,14,14
"1471",2,14,14
"1472",3,14,14
"1473",3,14,14
"1474",5,14,14
"1475",1,14,14
"1476",7,14,14
"1477",7,14,14
"1478",5,14,14
"1479",4,14,14
"1480",2,14,14
"1481",3,14,14
"1482",6,14,14
"1483",11,14,14
"1484",2,14,14
"1485",1,14,14
"1486",2,14,14
"1487",6,14,14
"1488",3,14,14
"1489",5,14,14
"1490",5,14,14
"1491",2,14,14
"1492",13,14,14
"1493",9,14,14
"1494",2,14,14
"1495",8,14,14
