"","cod_delito","entidad","FAC_DEL"
"289",5,1,1
"290",10,1,1
"291",8,1,1
"292",2,1,1
"293",2,1,1
"294",2,1,1
"295",8,1,1
"296",9,1,1
"297",8,1,1
"298",9,1,1
"299",2,1,1
"300",9,1,1
"301",4,1,1
"302",4,1,1
"303",3,1,1
"304",5,1,1
"305",4,1,1
"306",4,1,1
"307",2,1,1
"308",7,1,1
"309",3,1,1
"310",2,1,1
"311",3,1,1
"312",9,1,1
"313",7,1,1
"314",5,1,1
"315",5,1,1
"316",5,1,1
"317",3,1,1
"318",3,1,1
"319",4,1,1
"320",5,1,1
"321",5,1,1
"322",10,1,1
"323",2,1,1
"324",2,1,1
"325",2,1,1
"326",3,1,1
"327",8,1,1
"328",4,1,1
"329",5,1,1
"330",4,1,1
"331",2,1,1
"332",2,1,1
"333",2,1,1
"334",8,1,1
"335",11,1,1
"336",1,1,1
"337",4,1,1
"338",11,1,1
"339",5,1,1
"340",2,1,1
"341",2,1,1
"342",2,1,1
"343",11,1,1
"344",11,1,1
"345",10,1,1
"346",10,1,1
"347",3,1,1
"348",3,1,1
"349",2,1,1
"350",3,1,1
"351",2,1,1
"352",2,1,1
"353",13,1,1
"354",13,1,1
"355",13,1,1
"356",3,1,1
"357",2,1,1
"358",4,1,1
"359",2,1,1
"360",7,1,1
"361",4,1,1
"362",10,1,1
"363",2,1,1
"364",8,1,1
"365",7,23,23
"366",2,1,1
"367",1,1,1
"368",9,14,14
"369",5,1,1
"370",5,1,1
"371",2,1,1
"372",2,1,1
"373",5,1,1
"374",2,1,1
"375",3,1,1
"376",3,1,1
"377",3,1,1
"378",2,1,1
"379",3,1,1
"380",3,1,1
"381",5,1,1
"382",3,1,1
"383",2,1,1
"384",2,1,1
"385",1,1,1
"386",3,1,1
"387",3,1,1
"388",3,1,1
"389",4,1,1
"390",3,1,1
"391",11,1,1
"392",3,1,1
"393",5,1,1
"394",13,1,1
"395",2,1,1
"396",3,1,1
"397",2,1,1
"398",2,1,1
"399",9,1,1
"400",10,1,1
"401",9,1,1
"402",8,1,1
"403",7,1,1
"404",2,1,1
"405",2,1,1
"406",1,1,1
"407",3,1,1
"408",8,1,1
"409",9,1,1
"410",8,1,1
"411",3,1,1
"412",7,1,1
"413",3,1,1
"414",3,1,1
"415",8,1,1
"416",7,1,1
"417",2,1,1
"418",9,1,1
"419",2,1,1
"420",2,1,1
"421",3,1,1
"422",3,1,1
"423",2,1,1
"424",9,1,1
"425",3,1,1
"426",2,1,1
"427",9,1,1
"428",3,1,1
"429",3,1,1
"430",2,1,1
"431",2,1,1
"432",2,1,1
"433",2,1,1
"434",1,1,1
"435",2,1,1
"436",2,1,1
"437",6,1,1
"438",1,1,1
"439",7,1,1
"440",2,1,1
"441",5,1,1
"442",10,1,1
"443",10,1,1
"444",4,1,1
"445",2,1,1
"446",3,1,1
"447",3,1,1
"448",9,1,1
"449",2,1,1
"450",2,1,1
"451",2,1,1
"452",2,1,1
"453",7,1,1
"454",11,1,1
"455",10,1,1
"456",8,1,1
"457",2,1,1
"458",2,1,1
"459",1,1,1
"460",1,1,1
"461",8,1,1
"462",3,1,1
"463",4,1,1
"464",13,1,1
"465",4,1,1
"466",2,1,1
"467",2,1,1
"468",2,1,1
"469",2,1,1
"470",2,1,1
"471",8,1,1
"472",3,1,1
"473",2,1,1
"474",2,1,1
"475",2,1,1
"476",3,1,1
"477",3,1,1
"478",2,1,1
"479",2,1,1
"480",2,1,1
"481",3,1,1
"482",3,1,1
"483",10,1,1
"484",10,1,1
"485",10,1,1
"486",3,1,1
"487",7,1,1
"488",3,1,1
"489",3,1,1
"490",2,1,1
"491",4,1,1
"492",11,14,14
"493",5,14,14
"494",2,1,1
"495",3,1,1
"496",3,1,1
"497",4,1,1
"498",2,1,1
"499",3,1,1
"500",3,1,1
"501",2,1,1
"502",5,1,1
"503",3,1,1
"504",2,1,1
"505",10,1,1
"506",13,1,1
"507",4,1,1
"508",10,1,1
"509",7,1,1
"510",4,1,1
"511",2,1,1
"512",2,1,1
"513",2,1,1
"514",2,1,1
"515",4,1,1
"516",7,5,5
"517",8,1,1
"518",8,1,1
"519",7,1,1
"520",8,1,1
"521",2,1,1
"522",8,1,1
"523",4,1,1
"524",3,1,1
"525",2,1,1
"526",1,1,1
"527",2,1,1
"528",5,1,1
"529",2,1,1
"530",2,1,1
"531",2,1,1
"532",2,1,1
"533",2,1,1
"534",2,1,1
"535",8,1,1
"536",4,1,1
"537",7,1,1
"538",3,1,1
"539",3,1,1
"540",2,1,1
"541",8,1,1
"542",2,1,1
"543",2,1,1
"544",2,1,1
"545",9,1,1
"546",9,1,1
"547",5,1,1
"548",9,1,1
"549",4,1,1
"550",5,1,1
"551",10,1,1
"552",10,1,1
"553",10,1,1
"554",10,1,1
"555",2,1,1
"556",5,1,1
"557",5,1,1
"558",1,1,1
"559",2,1,1
"560",7,1,1
"561",7,1,1
"562",2,1,1
"563",2,1,1
"564",2,1,1
"565",2,1,1
"566",2,1,1
"567",11,1,1
"568",3,1,1
"569",7,1,1
"570",4,1,1
"571",2,1,1
"572",3,1,1
"573",10,1,1
"574",2,1,1
"575",2,1,1
"576",2,1,1
"577",2,1,1
"578",2,1,1
"579",13,1,1
"580",8,1,1
"581",13,1,1
"582",11,1,1
"583",2,1,1
"584",4,1,1
"585",2,1,1
"586",8,1,1
"587",11,1,1
"588",2,1,1
"589",4,1,1
"590",10,32,32
"591",2,1,1
"592",7,32,32
"593",2,1,1
"594",3,1,1
"595",7,1,1
"596",10,1,1
"597",4,1,1
"598",3,1,1
"599",7,1,1
"600",8,1,1
"601",3,1,1
"602",4,1,1
"603",8,9,9
"604",2,1,1
"605",3,1,1
"606",3,1,1
"607",3,1,1
"608",3,1,1
"609",2,1,1
"610",1,1,1
"611",2,1,1
"612",4,1,1
"613",3,1,1
"614",5,1,1
"615",3,1,1
"616",2,1,1
"617",2,1,1
"618",1,1,1
"619",5,1,1
"620",10,1,1
"621",4,1,1
"622",5,1,1
"623",3,1,1
"624",4,1,1
"625",3,1,1
"626",1,1,1
"627",4,1,1
"628",5,1,1
"629",5,1,1
"630",2,1,1
"631",2,1,1
"632",7,1,1
"633",4,1,1
"634",4,1,1
"635",4,1,1
"636",13,1,1
"637",13,1,1
"638",5,1,1
"639",5,1,1
"640",3,1,1
"641",4,1,1
"642",9,1,1
"643",3,1,1
"644",2,1,1
"645",2,1,1
"646",10,1,1
"647",3,1,1
"648",2,1,1
"649",2,1,1
"650",2,1,1
"651",3,1,1
"652",3,1,1
"653",2,1,1
"654",2,1,1
"655",9,1,1
"656",2,1,1
"657",2,1,1
"658",2,1,1
"659",3,1,1
"660",2,1,1
"661",9,1,1
"662",9,1,1
"663",9,1,1
"664",9,1,1
"665",9,1,1
"666",2,1,1
"667",7,1,1
"668",8,1,1
"669",8,1,1
"670",7,1,1
"671",2,1,1
"672",4,1,1
"673",10,1,1
"674",3,1,1
"675",3,1,1
"676",2,1,1
"677",10,1,1
"678",6,1,1
"679",9,1,1
"680",11,1,1
"681",10,1,1
"682",1,1,1
"683",2,1,1
"684",2,1,1
"685",2,1,1
"686",3,1,1
"687",2,1,1
"688",3,1,1
"689",10,1,1
"690",8,1,1
"691",13,1,1
"692",14,1,1
"693",2,1,1
"694",2,1,1
"695",5,1,1
"696",6,1,1
"697",2,1,1
"698",3,1,1
"699",3,1,1
"700",2,1,1
"701",2,1,1
"702",9,1,1
"703",8,1,1
"704",3,1,1
"705",7,1,1
"706",11,1,1
"707",2,1,1
"708",2,1,1
"709",7,1,1
"710",10,1,1
"711",3,1,1
"712",7,1,1
"713",2,1,1
"714",9,1,1
"715",7,1,1
"716",2,1,1
"717",3,1,1
"718",2,1,1
"719",5,1,1
"720",3,1,1
"721",2,1,1
"722",3,1,1
"723",7,1,1
"724",4,1,1
"725",2,1,1
"726",2,1,1
"727",9,1,1
"728",2,1,1
"729",2,1,1
"730",9,1,1
"731",4,1,1
"732",9,1,1
"733",9,1,1
"734",4,1,1
"735",2,1,1
"736",7,1,1
"737",11,1,1
"738",2,1,1
"739",2,1,1
"740",2,1,1
"741",3,1,1
"742",1,1,1
"743",3,1,1
"744",2,1,1
"745",1,1,1
"746",5,1,1
"747",2,1,1
"748",8,1,1
"749",9,1,1
"750",4,1,1
"751",3,1,1
"752",11,1,1
"753",4,1,1
"754",3,1,1
"755",4,1,1
"756",2,1,1
"757",5,1,1
"758",10,1,1
"759",9,1,1
"760",9,1,1
"761",2,1,1
"762",9,1,1
"763",10,1,1
"764",8,1,1
"765",4,1,1
"766",8,8,8
"767",8,1,1
"768",2,1,1
"769",4,1,1
"770",4,1,1
"771",3,1,1
"772",2,1,1
"773",4,1,1
"774",3,1,1
"775",2,1,1
"776",2,1,1
"777",4,1,1
"778",3,1,1
"779",2,1,1
"780",9,1,1
"781",3,1,1
"782",9,1,1
"783",9,1,1
"784",3,1,1
"785",9,1,1
"786",3,1,1
"787",10,1,1
"788",2,1,1
"789",3,1,1
"790",2,1,1
"791",3,1,1
"792",2,1,1
"793",3,1,1
"794",2,1,1
"795",2,1,1
"796",2,1,1
"797",2,1,1
"798",2,1,1
"799",2,1,1
"800",4,1,1
"801",3,32,32
"802",3,32,32
"803",2,32,32
"804",2,32,32
"805",2,32,32
"806",7,1,1
"807",2,1,1
"808",2,1,1
"809",2,1,1
"810",4,1,1
"811",1,1,1
"812",1,1,1
"813",5,1,1
"814",4,1,1
"815",2,1,1
"816",11,1,1
"817",11,1,1
"818",9,1,1
"819",5,1,1
"820",6,1,1
"821",9,1,1
"822",4,1,1
"823",2,1,1
"824",2,1,1
"825",2,1,1
"826",1,1,1
"827",2,1,1
"828",2,1,1
"829",13,1,1
"830",3,1,1
"831",2,1,1
"832",4,1,1
"833",4,1,1
"834",2,1,1
"835",2,1,1
"836",3,1,1
"837",2,1,1
"838",3,1,1
"839",8,1,1
"840",2,1,1
"841",3,1,1
"842",3,1,1
"843",4,1,1
"844",5,1,1
"845",4,1,1
"846",3,1,1
"847",3,1,1
"848",3,1,1
"849",3,1,1
"850",2,1,1
"851",4,9,9
"852",4,1,1
"853",1,1,1
"854",2,1,1
"855",4,1,1
"856",2,1,1
"857",2,1,1
"858",2,1,1
"859",13,1,1
"860",8,1,1
"861",2,1,1
"862",2,1,1
"863",7,1,1
"864",8,1,1
"865",2,1,1
"866",8,1,1
"867",8,1,1
"868",7,1,1
"869",2,1,1
"870",2,1,1
"871",2,1,1
"872",4,1,1
"873",4,1,1
"874",10,1,1
"875",10,1,1
"876",10,1,1
"877",10,1,1
"878",11,1,1
"879",10,1,1
"880",2,1,1
"881",3,1,1
"882",13,1,1
"883",2,1,1
"884",2,1,1
"885",3,1,1
"886",3,1,1
"887",3,1,1
"888",3,1,1
"889",5,1,1
"890",4,1,1
"891",4,1,1
"892",2,1,1
"893",2,1,1
"894",8,1,1
"895",11,1,1
"896",9,1,1
"897",9,1,1
"898",3,1,1
"899",2,1,1
"900",3,1,1
"901",6,1,1
"902",3,1,1
"903",3,1,1
"904",3,1,1
"905",2,1,1
"906",3,1,1
"907",7,1,1
"908",7,1,1
"909",1,1,1
"910",2,1,1
"911",2,1,1
"912",2,1,1
"913",2,1,1
"914",2,1,1
"915",2,1,1
"916",9,1,1
"917",8,1,1
"918",10,1,1
"919",9,1,1
"920",2,1,1
"921",3,1,1
"922",10,1,1
"923",2,1,1
"924",2,1,1
"925",2,1,1
"926",4,1,1
"927",9,1,1
"928",7,2,2
"929",3,1,1
"930",3,1,1
"931",3,1,1
"932",4,1,1
"933",4,1,1
"934",9,1,1
"935",3,1,1
"936",9,1,1
"937",11,1,1
"938",4,1,1
"939",5,1,1
"940",4,1,1
"941",5,1,1
"942",4,1,1
"943",2,1,1
"944",11,1,1
"945",4,1,1
"946",5,1,1
"947",5,1,1
"948",4,1,1
"949",3,1,1
"950",4,1,1
"951",3,1,1
"952",14,1,1
"953",11,1,1
"954",9,1,1
"955",3,1,1
"956",8,1,1
"957",3,1,1
"958",3,1,1
"959",9,1,1
"960",10,1,1
"961",11,1,1
"962",3,1,1
"963",2,1,1
"964",3,1,1
"965",3,1,1
"966",3,1,1
"967",2,1,1
"968",3,1,1
"969",2,1,1
"970",2,1,1
"971",2,32,32
"972",5,1,1
"973",8,1,1
"974",3,1,1
"975",3,1,1
"976",4,1,1
"977",4,1,1
"978",4,1,1
"979",4,1,1
"980",3,1,1
"981",3,1,1
"982",9,1,1
"983",2,1,1
"984",9,1,1
"985",2,1,1
"986",9,1,1
"987",2,1,1
"988",3,1,1
"989",2,1,1
"990",2,1,1
"991",3,1,1
"992",3,1,1
"993",9,1,1
"994",9,1,1
"995",1,1,1
"996",3,1,1
"997",2,1,1
"998",2,1,1
"999",10,1,1
"1000",11,1,1
"1001",9,1,1
"1002",3,1,1
"1003",11,1,1
"1004",8,1,1
"1005",2,1,1
"1006",4,1,1
"1007",3,1,1
"1008",13,1,1
"1009",13,1,1
"1010",3,1,1
"1011",4,1,1
"1012",13,1,1
"1013",5,1,1
"1014",9,1,1
"1015",5,1,1
"1016",9,1,1
"1017",2,1,1
"1018",3,1,1
"1019",2,1,1
"1020",2,1,1
"1021",3,1,1
"1022",1,1,1
"1023",3,1,1
"1024",4,1,1
"1025",4,1,1
"1026",5,1,1
"1027",9,1,1
"1028",4,1,1
"1029",5,1,1
"1030",3,1,1
"1031",3,1,1
"1032",3,1,1
"1033",3,1,1
"1034",7,1,1
"1035",9,1,1
"1036",9,1,1
"1037",9,1,1
"1038",10,1,1
"1039",10,1,1
"1040",11,1,1
"1041",10,1,1
"1042",3,1,1
"1043",3,1,1
"1044",2,1,1
"1045",3,1,1
"1046",14,1,1
"1047",9,1,1
"1048",3,1,1
"1049",4,1,1
"1050",3,1,1
"1051",1,1,1
"1052",2,1,1
"1053",4,1,1
"1054",9,1,1
"1055",2,1,1
"1056",13,1,1
"1057",2,1,1
"1058",3,1,1
"1059",2,1,1
"1060",2,1,1
"1061",2,1,1
"1062",2,1,1
"1063",2,1,1
"1064",2,1,1
"1065",3,1,1
"1066",4,1,1
"1067",4,1,1
"1068",6,1,1
"1069",2,1,1
"1070",10,1,1
"1071",2,1,1
"1072",2,1,1
"1073",10,1,1
"1074",2,1,1
"1075",2,1,1
"1076",3,1,1
"1077",8,1,1
"1078",10,1,1
"1079",4,1,1
"1080",2,1,1
"1081",4,1,1
"1082",3,1,1
"1083",3,1,1
"1084",13,1,1
"1085",7,1,1
"1086",2,1,1
"1087",4,1,1
"1088",1,1,1
"1089",2,1,1
"1090",3,1,1
"1091",2,1,1
"1092",4,1,1
"1093",3,1,1
"1094",10,1,1
"1095",8,1,1
"1096",10,1,1
"1097",4,1,1
"1098",2,1,1
"1099",9,1,1
"1100",10,1,1
"1101",4,1,1
"1102",4,1,1
"1103",9,1,1
"1104",9,1,1
"1105",9,1,1
"1106",9,1,1
"1107",4,1,1
"1108",9,1,1
"1109",9,1,1
"1110",4,1,1
"1111",13,1,1
"1112",4,1,1
"1113",9,1,1
"1114",4,1,1
"1115",4,1,1
"1116",7,19,19
"1117",3,1,1
"1118",4,1,1
"1119",3,1,1
"1120",7,19,19
"1121",4,1,1
"1122",4,1,1
"1123",4,1,1
"1124",4,1,1
"1125",4,1,1
"1126",3,1,1
"1127",2,1,1
"1128",3,1,1
"1129",9,1,1
"1130",4,1,1
"1131",2,1,1
"1132",4,1,1
"1133",4,1,1
"1134",13,1,1
"1135",4,1,1
"1136",4,1,1
"1137",13,1,1
"1138",4,1,1
"1139",13,1,1
"1140",10,1,1
"1141",3,1,1
"1142",4,1,1
"1143",4,1,1
"1144",2,1,1
"1145",3,1,1
"1146",3,1,1
"1147",2,1,1
"1148",1,1,1
"1149",3,1,1
"1150",3,1,1
"1151",4,1,1
"1152",3,1,1
"1153",7,1,1
"1154",10,1,1
"1155",3,1,1
"1156",4,1,1
"1157",7,9,9
"1158",3,1,1
"1159",2,1,1
"1160",2,1,1
"1161",3,1,1
"1162",5,1,1
"1163",4,1,1
"1164",4,1,1
"1165",4,1,1
"1166",4,1,1
"1167",1,1,1
"1168",2,1,1
"1169",11,1,1
"1170",5,1,1
"1171",8,1,1
"1172",4,1,1
"1173",4,1,1
"1174",4,1,1
"1175",4,1,1
"1176",2,1,1
"1177",7,1,1
"1178",2,1,1
"1179",13,1,1
"1180",9,1,1
"1181",2,1,1
"1182",5,1,1
"1183",2,1,1
"1184",3,1,1
"1185",3,1,1
"1186",3,1,1
"1187",3,1,1
"1188",3,1,1
"1189",4,1,1
"1190",4,1,1
"1191",2,1,1
"1192",4,1,1
"1193",4,1,1
"1194",4,1,1
"1195",9,1,1
"1196",5,1,1
"1197",2,1,1
"1198",3,1,1
"1199",3,1,1
"1200",3,1,1
"1201",3,1,1
"1202",3,1,1
"1203",10,1,1
"1204",4,1,1
"1205",2,1,1
"1206",8,1,1
"1207",9,1,1
"1208",4,1,1
"1209",2,1,1
"1210",5,1,1
"1211",8,1,1
"1212",7,1,1
"1213",3,1,1
"1214",4,1,1
"1215",3,1,1
"1216",4,1,1
"1217",3,1,1
"1218",4,1,1
"1219",4,1,1
"1220",2,1,1
"1221",4,1,1
"1222",4,1,1
"1223",4,1,1
"1224",4,1,1
"1225",3,1,1
"1226",2,1,1
"1227",5,1,1
"1228",5,1,1
"1229",9,1,1
"1230",4,1,1
"1231",3,1,1
"1232",4,1,1
"1233",4,1,1
"1234",2,1,1
"1235",5,1,1
"1236",4,1,1
"1237",3,1,1
"1238",4,1,1
"1239",4,1,1
"1240",5,1,1
"1241",3,1,1
"1242",3,1,1
"1243",2,1,1
"1244",4,1,1
"1245",2,1,1
"1246",10,1,1
"1247",10,1,1
"1248",9,1,1
"1249",2,1,1
"1250",2,1,1
"1251",4,1,1
"1252",4,1,1
"1253",2,1,1
"1254",2,1,1
"1255",4,1,1
"1256",2,1,1
"1257",4,1,1
"1258",2,1,1
"1259",4,1,1
"1260",4,1,1
"1261",4,1,1
"1262",4,1,1
"1263",2,1,1
"1264",4,1,1
"1265",3,1,1
"1266",4,1,1
"1267",4,1,1
"1268",3,1,1
"1269",2,1,1
"1270",1,1,1
"1271",2,1,1
"1272",4,1,1
"1273",2,2,2
"1274",2,2,2
"1275",2,2,2
"1276",6,2,2
"1277",6,2,2
"1278",3,2,2
"1279",2,2,2
"1280",3,2,2
"1281",6,2,2
"1282",3,2,2
"1283",3,2,2
"1284",3,2,2
"1285",2,2,2
"1286",2,2,2
"1287",2,2,2
"1288",3,2,2
"1289",2,2,2
"1290",6,2,2
"1291",3,2,2
"1292",9,2,2
"1293",9,2,2
"1294",2,2,2
"1295",1,2,2
"1296",1,2,2
"1297",8,2,2
"1298",9,2,2
"1299",5,2,2
"1300",9,2,2
"1301",10,2,2
"1302",9,2,2
"1303",13,2,2
"1304",2,2,2
"1305",7,2,2
"1306",3,2,2
"1307",2,2,2
"1308",8,2,2
"1309",4,2,2
"1310",2,2,2
"1311",6,2,2
"1312",3,2,2
"1313",2,2,2
"1314",6,2,2
"1315",2,2,2
"1316",4,2,2
"1317",8,2,2
"1318",1,2,2
"1319",6,2,2
"1320",1,2,2
"1321",9,2,2
"1322",2,2,2
"1323",1,2,2
"1324",9,2,2
"1325",8,2,2
"1326",2,2,2
"1327",1,2,2
"1328",4,2,2
"1329",9,2,2
"1330",2,2,2
"1331",2,2,2
"1332",11,2,2
"1333",5,2,2
"1334",15,2,2
"1335",6,2,2
"1336",6,2,2
"1337",4,2,2
"1338",4,2,2
"1339",1,2,2
"1340",11,2,2
"1341",4,2,2
"1342",4,2,2
"1343",4,2,2
"1344",3,2,2
"1345",6,2,2
"1346",4,2,2
"1347",8,2,2
"1348",3,2,2
"1349",5,2,2
"1350",5,2,2
"1351",1,2,2
"1352",2,2,2
"1353",1,2,2
"1354",7,2,2
"1355",2,2,2
"1356",9,2,2
"1357",8,2,2
"1358",7,2,2
"1359",4,2,2
"1360",2,2,2
"1361",2,2,2
"1362",1,2,2
"1363",4,2,2
"1364",4,2,2
"1365",7,14,14
"1366",8,2,2
"1367",10,2,2
"1368",2,2,2
"1369",6,2,2
"1370",10,2,2
"1371",8,2,2
"1372",6,2,2
"1373",3,2,2
"1374",9,2,2
"1375",9,2,2
"1376",3,2,2
"1377",9,2,2
"1378",10,2,2
"1379",9,2,2
"1380",9,2,2
"1381",6,2,2
"1382",2,2,2
"1383",2,2,2
"1384",2,2,2
"1385",2,2,2
"1386",8,2,2
"1387",8,2,2
"1388",8,2,2
"1389",1,2,2
"1390",5,2,2
"1391",6,2,2
"1392",6,2,2
"1393",3,2,2
"1394",3,2,2
"1395",7,2,2
"1396",6,2,2
"1397",4,2,2
"1398",2,2,2
"1399",3,2,2
"1400",4,2,2
"1401",4,2,2
"1402",3,2,2
"1403",3,2,2
"1404",4,2,2
"1405",11,2,2
"1406",8,2,2
"1407",9,2,2
"1408",6,2,2
"1409",6,2,2
"1410",6,2,2
"1411",6,2,2
"1412",6,2,2
"1413",1,2,2
"1414",4,2,2
"1415",6,2,2
"1416",6,2,2
"1417",5,2,2
"1418",7,2,2
"1419",6,2,2
"1420",6,2,2
"1421",9,2,2
"1422",4,2,2
"1423",2,2,2
"1424",5,2,2
"1425",1,2,2
"1426",5,2,2
"1427",3,2,2
"1428",4,2,2
"1429",9,2,2
"1430",9,2,2
"1431",4,2,2
"1432",7,2,2
"1433",2,2,2
"1434",9,2,2
"1435",4,2,2
"1436",2,2,2
"1437",3,2,2
"1438",5,2,2
"1439",5,2,2
"1440",4,2,2
"1441",3,2,2
"1442",10,2,2
"1443",11,2,2
"1444",7,2,2
"1445",1,2,2
"1446",9,2,2
"1447",4,2,2
"1448",4,2,2
"1449",11,2,2
"1450",4,2,2
"1451",3,2,2
"1452",4,2,2
"1453",4,2,2
"1454",9,2,2
"1455",9,2,2
"1456",3,2,2
"1457",3,2,2
"1458",7,2,2
"1459",9,2,2
"1460",6,2,2
"1461",5,2,2
"1462",6,2,2
"1463",10,2,2
"1464",6,2,2
"1465",9,2,2
"1466",9,2,2
"1467",6,2,2
"1468",6,2,2
"1469",9,2,2
"1470",3,2,2
"1471",6,2,2
"1472",2,2,2
"1473",1,2,2
"1474",11,2,2
"1475",4,2,2
"1476",4,2,2
"1477",4,2,2
"1478",4,2,2
"1479",9,2,2
"1480",10,2,2
"1481",8,2,2
"1482",2,2,2
"1483",9,2,2
"1484",8,2,2
"1485",6,2,2
"1486",6,2,2
"1487",8,2,2
"1488",2,2,2
"1489",8,2,2
"1490",4,2,2
"1491",6,2,2
"1492",6,2,2
"1493",3,2,2
"1494",4,2,2
"1495",2,2,2
