"","cod_delito","entidad","FAC_DEL"
"1",3,1,1
"2",2,1,1
"3",2,1,1
"4",4,1,1
"5",2,1,1
"6",3,1,1
"7",3,1,1
"8",2,1,1
"9",2,1,1
"10",3,1,1
"11",3,1,1
"12",2,1,1
"13",2,1,1
"14",4,1,1
"15",3,1,1
"16",1,1,1
"17",3,1,1
"18",9,1,1
"19",11,1,1
"20",4,1,1
"21",2,1,1
"22",2,1,1
"23",11,1,1
"24",4,1,1
"25",2,1,1
"26",5,1,1
"27",1,1,1
"28",2,1,1
"29",2,1,1
"30",2,1,1
"31",11,1,1
"32",3,1,1
"33",2,1,1
"34",10,1,1
"35",9,1,1
"36",2,1,1
"37",2,1,1
"38",2,1,1
"39",3,1,1
"40",8,1,1
"41",2,1,1
"42",9,1,1
"43",6,1,1
"44",4,1,1
"45",2,1,1
"46",1,1,1
"47",8,1,1
"48",7,1,1
"49",9,1,1
"50",4,1,1
"51",3,1,1
"52",3,1,1
"53",2,1,1
"54",10,1,1
"55",9,1,1
"56",8,1,1
"57",11,1,1
"58",2,1,1
"59",4,1,1
"60",2,1,1
"61",11,1,1
"62",13,1,1
"63",13,1,1
"64",13,1,1
"65",10,1,1
"66",2,1,1
"67",2,1,1
"68",4,1,1
"69",2,1,1
"70",2,1,1
"71",9,1,1
"72",9,1,1
"73",9,1,1
"74",13,1,1
"75",2,1,1
"76",2,1,1
"77",5,1,1
"78",2,1,1
"79",2,1,1
"80",10,1,1
"81",14,1,1
"82",10,1,1
"83",2,1,1
"84",3,1,1
"85",2,1,1
"86",2,1,1
"87",7,1,1
"88",3,1,1
"89",3,1,1
"90",2,1,1
"91",4,1,1
"92",4,1,1
"93",11,1,1
"94",4,1,1
"95",7,1,1
"96",2,1,1
"97",2,1,1
"98",8,1,1
"99",3,1,1
"100",3,1,1
"101",2,1,1
"102",5,1,1
"103",10,1,1
"104",2,1,1
"105",2,1,1
"106",2,1,1
"107",1,1,1
"108",1,1,1
"109",3,1,1
"110",2,1,1
"111",4,1,1
"112",2,1,1
"113",2,1,1
"114",10,1,1
"115",4,1,1
"116",2,1,1
"117",4,1,1
"118",8,1,1
"119",2,1,1
"120",6,1,1
"121",2,1,1
"122",2,1,1
"123",7,1,1
"124",9,1,1
"125",2,1,1
"126",9,1,1
"127",3,1,1
"128",1,1,1
"129",1,1,1
"130",11,1,1
"131",2,1,1
"132",4,1,1
"133",10,1,1
"134",3,1,1
"135",2,1,1
"136",2,1,1
"137",13,1,1
"138",2,1,1
"139",10,1,1
"140",10,1,1
"141",2,1,1
"142",8,1,1
"143",3,1,1
"144",3,1,1
"145",9,1,1
"146",3,1,1
"147",3,1,1
"148",11,1,1
"149",5,1,1
"150",10,1,1
"151",2,1,1
"152",4,1,1
"153",2,1,1
"154",2,1,1
"155",9,1,1
"156",8,1,1
"157",2,1,1
"158",3,1,1
"159",2,1,1
"160",1,1,1
"161",3,1,1
"162",3,1,1
"163",3,1,1
"164",7,1,1
"165",4,1,1
"166",10,1,1
"167",10,1,1
"168",2,1,1
"169",13,1,1
"170",2,1,1
"171",2,1,1
"172",13,1,1
"173",9,1,1
"174",3,1,1
"175",11,1,1
"176",13,1,1
"177",9,1,1
"178",4,1,1
"179",2,1,1
"180",10,1,1
"181",11,1,1
"182",10,1,1
"183",2,1,1
"184",2,1,1
"185",10,1,1
"186",11,1,1
"187",2,1,1
"188",15,1,1
"189",2,1,1
"190",10,1,1
"191",4,1,1
"192",6,1,1
"193",4,1,1
"194",2,1,1
"195",5,1,1
"196",1,1,1
"197",4,1,1
"198",3,1,1
"199",4,1,1
"200",4,1,1
"201",5,1,1
"202",7,1,1
"203",9,1,1
"204",10,1,1
"205",5,1,1
"206",2,1,1
"207",8,1,1
"208",10,1,1
"209",2,1,1
"210",2,1,1
"211",2,1,1
"212",4,1,1
"213",9,1,1
"214",8,1,1
"215",10,1,1
"216",3,1,1
"217",3,1,1
"218",2,1,1
"219",2,1,1
"220",2,1,1
"221",7,1,1
"222",2,1,1
"223",2,1,1
"224",2,1,1
"225",3,1,1
"226",2,1,1
"227",10,1,1
"228",2,1,1
"229",10,1,1
"230",8,1,1
"231",11,1,1
"232",9,1,1
"233",3,1,1
"234",2,1,1
"235",5,1,1
"236",2,1,1
"237",5,1,1
"238",4,1,1
"239",2,1,1
"240",2,1,1
"241",2,1,1
"242",10,1,1
"243",2,1,1
"244",9,1,1
"245",1,1,1
"246",5,1,1
"247",2,1,1
"248",3,1,1
"249",3,1,1
"250",2,1,1
"251",2,1,1
"252",3,1,1
"253",4,1,1
"254",4,1,1
"255",7,1,1
"256",2,1,1
"257",11,1,1
"258",7,1,1
"259",13,1,1
"260",11,1,1
"261",2,1,1
"262",1,1,1
"263",3,1,1
"264",1,1,1
"265",11,1,1
"266",2,1,1
"267",4,1,1
"268",2,1,1
"269",3,1,1
"270",3,1,1
"271",9,1,1
"272",2,1,1
"273",3,1,1
"274",7,1,1
"275",2,1,1
"276",14,1,1
"277",6,1,1
"278",4,1,1
"279",3,1,1
"280",5,1,1
"281",4,1,1
"282",3,1,1
"283",5,1,1
"284",2,1,1
"285",2,1,1
"286",2,1,1
"287",2,1,1
"288",2,1,1
"289",10,1,1
"290",3,1,1
"291",8,1,1
"292",2,1,1
"293",3,1,1
"294",3,1,1
"295",3,1,1
"296",5,1,1
"297",10,1,1
"298",2,1,1
"299",3,1,1
"300",4,1,1
"301",6,1,1
"302",2,1,1
"303",2,1,1
"304",2,1,1
"305",3,1,1
"306",2,1,1
"307",11,1,1
"308",10,1,1
"309",2,1,1
"310",3,1,1
"311",10,1,1
"312",2,1,1
"313",3,1,1
"314",6,1,1
"315",2,1,1
"316",2,1,1
"317",2,1,1
"318",5,1,1
"319",2,1,1
"320",2,1,1
"321",10,1,1
"322",3,1,1
"323",2,1,1
"324",2,1,1
"325",2,1,1
"326",13,1,1
"327",4,1,1
"328",2,1,1
"329",2,1,1
"330",8,1,1
"331",13,1,1
"332",2,1,1
"333",11,1,1
"334",4,1,1
"335",4,1,1
"336",2,1,1
"337",11,1,1
"338",1,1,1
"339",3,1,1
"340",3,1,1
"341",2,1,1
"342",9,1,1
"343",2,1,1
"344",2,1,1
"345",2,1,1
"346",5,1,1
"347",2,1,1
"348",1,1,1
"349",2,1,1
"350",2,1,1
"351",15,1,1
"352",9,1,1
"353",3,1,1
"354",9,1,1
"355",2,1,1
"356",1,1,1
"357",10,1,1
"358",14,1,1
"359",2,1,1
"360",8,1,1
"361",2,1,1
"362",3,1,1
"363",4,1,1
"364",5,1,1
"365",2,1,1
"366",2,1,1
"367",2,1,1
"368",2,1,1
"369",1,1,1
"370",4,1,1
"371",1,1,1
"372",2,1,1
"373",13,1,1
"374",3,1,1
"375",11,1,1
"376",2,1,1
"377",9,1,1
"378",5,1,1
"379",2,1,1
"380",2,1,1
"381",4,1,1
"382",2,1,1
"383",6,1,1
"384",9,1,1
"385",3,1,1
"386",2,1,1
"387",2,1,1
"388",3,1,1
"389",13,1,1
"390",2,1,1
"391",2,1,1
"392",3,1,1
"393",9,1,1
"394",10,1,1
"395",2,1,1
"396",2,1,1
"397",1,1,1
"398",3,1,1
"399",3,1,1
"400",3,1,1
"401",4,1,1
"402",4,1,1
"403",1,1,1
"404",4,1,1
"405",3,1,1
"406",2,1,1
"407",5,1,1
"408",11,1,1
"409",3,1,1
"410",4,1,1
"411",3,1,1
"412",7,1,1
"413",10,1,1
"414",3,1,1
"415",2,1,1
"416",2,1,1
"417",3,1,1
"418",2,1,1
"419",4,1,1
"420",2,1,1
"421",2,1,1
"422",9,1,1
"423",11,1,1
"424",3,1,1
"425",9,1,1
"426",3,1,1
"427",2,1,1
"428",8,1,1
"429",9,1,1
"430",2,1,1
"431",3,1,1
"432",2,1,1
"433",8,1,1
"434",2,1,1
"435",2,1,1
"436",9,1,1
"437",2,1,1
"438",8,1,1
"439",5,1,1
"440",6,1,1
"441",2,1,1
"442",2,1,1
"443",2,1,1
"444",4,1,1
"445",2,1,1
"446",6,1,1
"447",2,1,1
"448",5,1,1
"449",8,1,1
"450",1,1,1
"451",11,1,1
"452",2,1,1
"453",11,1,1
"454",2,1,1
"455",2,1,1
"456",7,1,1
"457",7,1,1
"458",3,1,1
"459",2,1,1
"460",4,1,1
"461",2,1,1
"462",11,1,1
"463",2,1,1
"464",4,1,1
"465",5,1,1
"466",3,1,1
"467",9,1,1
"468",9,1,1
"469",2,1,1
"470",4,1,1
"471",2,1,1
"472",11,1,1
"473",3,1,1
"474",5,1,1
"475",3,1,1
"476",4,1,1
"477",11,1,1
"478",11,1,1
"479",2,1,1
"480",2,1,1
"481",3,1,1
"482",9,1,1
"483",2,1,1
"484",2,1,1
"485",1,1,1
"486",4,1,1
"487",4,1,1
"488",2,1,1
"489",3,1,1
"490",2,1,1
"491",8,1,1
"492",6,1,1
"493",2,1,1
"494",10,1,1
"495",2,1,1
"496",13,1,1
"497",4,1,1
"498",3,1,1
"499",1,1,1
"500",10,1,1
"501",2,1,1
"502",3,1,1
"503",7,1,1
"504",5,1,1
"505",6,1,1
"506",4,1,1
"507",3,1,1
"508",9,1,1
"509",2,1,1
"510",2,1,1
"511",7,1,1
"512",4,1,1
"513",2,1,1
"514",3,1,1
"515",3,1,1
"516",8,1,1
"517",2,1,1
"518",2,1,1
"519",9,1,1
"520",9,1,1
"521",2,1,1
"522",3,1,1
"523",11,1,1
"524",3,1,1
"525",2,1,1
"526",15,1,1
"527",3,1,1
"528",5,1,1
"529",10,1,1
"530",2,1,1
"531",7,1,1
"532",3,1,1
"533",2,1,1
"534",3,1,1
"535",13,1,1
"536",9,1,1
"537",7,1,1
"538",2,1,1
"539",2,1,1
"540",3,1,1
"541",4,1,1
"542",4,1,1
"543",5,1,1
"544",2,1,1
"545",6,1,1
"546",3,1,1
"547",2,1,1
"548",2,1,1
"549",2,1,1
"550",3,1,1
"551",2,1,1
"552",2,1,1
"553",2,1,1
"554",11,1,1
"555",2,1,1
"556",2,1,1
"557",3,1,1
"558",10,1,1
"559",10,1,1
"560",4,1,1
"561",6,1,1
"562",4,1,1
"563",2,1,1
"564",9,1,1
"565",9,1,1
"566",2,1,1
"567",7,1,1
"568",4,1,1
"569",5,1,1
"570",2,1,1
"571",9,1,1
"572",10,1,1
"573",2,1,1
"574",3,1,1
"575",2,1,1
"576",4,1,1
"577",3,1,1
"578",10,1,1
"579",8,1,1
"580",2,1,1
"581",2,1,1
"582",2,1,1
"583",8,1,1
"584",1,1,1
"585",13,1,1
"586",2,1,1
"587",2,1,1
"588",2,1,1
"589",3,1,1
"590",2,1,1
"591",2,1,1
"592",4,1,1
"593",3,1,1
"594",2,1,1
"595",4,1,1
"596",3,1,1
"597",4,1,1
"598",3,1,1
"599",2,1,1
"600",2,1,1
"601",4,1,1
"602",9,1,1
"603",2,1,1
"604",3,1,1
"605",4,1,1
"606",9,1,1
"607",2,1,1
"608",8,1,1
"609",3,1,1
"610",11,1,1
"611",2,1,1
"612",2,1,1
"613",2,1,1
"614",2,1,1
"615",3,1,1
"616",4,1,1
"617",3,1,1
"618",4,1,1
"619",7,1,1
"620",10,1,1
"621",9,1,1
"622",5,1,1
"623",6,1,1
"624",2,1,1
"625",2,1,1
"626",4,1,1
"627",4,1,1
"628",8,1,1
"629",2,1,1
"630",3,1,1
"631",3,1,1
"632",3,1,1
"633",2,1,1
"634",2,1,1
"635",3,1,1
"636",13,1,1
"637",2,1,1
"638",3,1,1
"639",2,1,1
"640",7,1,1
"641",3,1,1
"642",2,1,1
"643",4,1,1
"644",2,1,1
"645",2,1,1
"646",5,1,1
"647",4,1,1
"648",2,1,1
"649",4,1,1
"650",4,1,1
"651",2,1,1
"652",4,1,1
"653",9,1,1
"654",9,1,1
"655",2,1,1
"656",13,1,1
"657",13,1,1
"658",9,1,1
"659",3,1,1
"660",2,1,1
"661",8,1,1
"662",5,1,1
"663",2,1,1
"664",3,1,1
"665",8,1,1
"666",2,1,1
"667",2,1,1
"668",3,1,1
"669",3,1,1
"670",3,1,1
"671",2,1,1
"672",6,1,1
"673",5,1,1
"674",8,1,1
"675",5,1,1
"676",4,1,1
"677",5,1,1
"678",2,1,1
"679",2,1,1
"680",2,1,1
"681",3,1,1
"682",2,1,1
"683",4,1,1
"684",10,1,1
"685",5,1,1
"686",2,1,1
"687",2,1,1
"688",2,1,1
"689",9,1,1
"690",2,1,1
"691",3,1,1
"692",2,1,1
"693",3,1,1
"694",9,1,1
"695",3,1,1
"696",2,1,1
"697",11,1,1
"698",5,1,1
"699",5,1,1
"700",13,1,1
"701",3,1,1
"702",11,1,1
"703",8,1,1
"704",5,1,1
"705",1,1,1
"706",9,1,1
"707",2,1,1
"708",2,1,1
"709",2,1,1
"710",3,1,1
"711",3,1,1
"712",6,1,1
"713",4,1,1
"714",3,1,1
"715",9,1,1
"716",1,1,1
"717",3,1,1
"718",2,1,1
"719",5,1,1
"720",13,1,1
"721",2,1,1
"722",4,1,1
"723",13,1,1
"724",4,1,1
"725",4,1,1
"726",7,1,1
"727",8,1,1
"728",4,1,1
"729",2,1,1
"730",9,1,1
"731",4,1,1
"732",4,1,1
"733",13,1,1
"734",5,1,1
"735",2,1,1
"736",8,1,1
"737",3,1,1
"738",10,1,1
"739",5,1,1
"740",10,1,1
"741",10,1,1
"742",11,1,1
"743",9,1,1
"744",10,1,1
"745",3,1,1
"746",2,1,1
"747",9,1,1
"748",3,1,1
"749",4,1,1
"750",2,1,1
"751",2,1,1
"752",3,1,1
"753",9,1,1
"754",2,1,1
"755",9,1,1
"756",2,1,1
"757",9,1,1
"758",9,1,1
"759",3,1,1
"760",11,1,1
"761",3,1,1
"762",10,1,1
"763",2,1,1
"764",2,1,1
"765",5,1,1
"766",2,1,1
"767",2,1,1
"768",8,1,1
"769",2,1,1
"770",10,1,1
"771",5,1,1
"772",2,1,1
"773",3,1,1
"774",4,1,1
"775",2,1,1
"776",3,1,1
"777",14,1,1
"778",4,1,1
"779",2,1,1
"780",3,1,1
"781",2,1,1
"782",3,1,1
"783",3,1,1
"784",2,1,1
"785",3,1,1
"786",8,1,1
"787",3,1,1
"788",9,1,1
"789",3,1,1
"790",8,1,1
"791",5,1,1
"792",3,1,1
"793",2,1,1
"794",3,1,1
"795",4,1,1
"796",9,1,1
"797",3,1,1
"798",2,1,1
"799",4,1,1
"800",3,1,1
"801",2,1,1
"802",3,1,1
"803",9,1,1
"804",8,1,1
"805",5,1,1
"806",2,1,1
"807",2,1,1
"808",14,1,1
"809",2,1,1
"810",2,1,1
"811",2,1,1
"812",2,1,1
"813",2,1,1
"814",3,1,1
"815",2,1,1
"816",13,1,1
"817",3,1,1
"818",2,1,1
"819",10,1,1
"820",9,1,1
"821",4,1,1
"822",3,1,1
"823",5,1,1
"824",2,1,1
"825",3,1,1
"826",4,1,1
"827",3,1,1
"828",2,1,1
"829",2,1,1
"830",9,1,1
"831",2,1,1
"832",4,1,1
"833",3,1,1
"834",3,1,1
"835",2,1,1
"836",8,1,1
"837",4,1,1
"838",3,1,1
"839",2,1,1
"840",2,1,1
"841",3,1,1
"842",11,1,1
"843",2,1,1
"844",13,1,1
"845",2,1,1
"846",9,1,1
"847",8,1,1
"848",9,1,1
"849",3,1,1
"850",2,1,1
"851",2,1,1
"852",2,1,1
"853",3,1,1
"854",3,1,1
"855",11,1,1
"856",10,1,1
"857",2,1,1
"858",6,1,1
"859",2,1,1
"860",4,1,1
"861",2,1,1
"862",2,1,1
"863",3,1,1
"864",4,1,1
"865",13,1,1
"866",1,1,1
"867",3,1,1
"868",3,1,1
"869",9,1,1
"870",9,1,1
"871",7,1,1
"872",5,1,1
"873",2,1,1
"874",5,1,1
"875",2,1,1
"876",2,1,1
"877",4,1,1
"878",9,1,1
"879",2,1,1
"880",5,1,1
"881",8,1,1
"882",3,1,1
"883",5,1,1
"884",13,1,1
"885",2,1,1
"886",9,1,1
"887",3,1,1
"888",9,1,1
"889",2,1,1
"890",3,1,1
"891",3,1,1
"892",3,1,1
"893",2,1,1
"894",2,1,1
"895",10,1,1
"896",10,1,1
"897",5,1,1
"898",9,1,1
"899",2,1,1
"900",4,1,1
"901",7,1,1
"902",4,1,1
"903",3,1,1
"904",10,1,1
"905",3,1,1
"906",9,1,1
"907",2,1,1
"908",3,1,1
"909",8,1,1
"910",2,1,1
"911",8,1,1
"912",4,1,1
"913",3,1,1
"914",5,1,1
"915",5,1,1
"916",7,1,1
"917",2,1,1
"918",5,1,1
"919",4,1,1
"920",7,1,1
"921",2,1,1
"922",9,1,1
"923",2,1,1
"924",10,1,1
"925",3,1,1
"926",13,1,1
"927",7,1,1
"928",4,1,1
"929",5,1,1
"930",3,1,1
"931",4,1,1
"932",2,1,1
"933",9,1,1
"934",2,1,1
"935",9,1,1
"936",5,1,1
"937",8,1,1
"938",4,1,1
"939",4,1,1
"940",2,1,1
"941",6,1,1
"942",13,1,1
"943",2,1,1
"944",2,1,1
"945",3,1,1
"946",10,1,1
"947",2,1,1
"948",7,1,1
"949",8,1,1
"950",4,1,1
"951",5,1,1
"952",5,1,1
"953",3,1,1
"954",10,1,1
"955",3,1,1
"956",2,1,1
"957",4,1,1
"958",10,1,1
"959",2,1,1
"960",2,1,1
"961",8,1,1
"962",3,1,1
"963",5,1,1
"964",3,1,1
"965",3,1,1
"966",9,1,1
"967",2,1,1
"968",3,1,1
"969",2,1,1
"970",10,1,1
"971",5,1,1
"972",4,1,1
"973",3,1,1
"974",4,1,1
"975",2,1,1
"976",9,1,1
"977",9,1,1
"978",10,1,1
"979",4,1,1
"980",9,1,1
"981",5,1,1
"982",3,1,1
"983",4,1,1
"984",2,1,1
"985",2,1,1
"986",5,1,1
"987",2,1,1
"988",11,1,1
"989",7,1,1
"990",3,1,1
"991",10,1,1
"992",5,1,1
"993",4,1,1
"994",3,1,1
"995",2,1,1
"996",3,1,1
"997",9,1,1
"998",2,1,1
"999",10,1,1
"1000",4,1,1
"1001",4,1,1
"1002",8,1,1
"1003",2,1,1
"1004",4,1,1
"1005",10,1,1
"1006",7,1,1
"1007",9,1,1
"1008",2,1,1
"1009",3,1,1
"1010",3,1,1
"1011",3,1,1
"1012",10,1,1
"1013",2,1,1
"1014",7,1,1
"1015",2,1,1
"1016",3,1,1
"1017",5,1,1
"1018",3,1,1
"1019",2,1,1
"1020",13,1,1
"1021",1,1,1
"1022",3,1,1
"1023",2,1,1
"1024",3,1,1
"1025",8,1,1
"1026",9,1,1
"1027",5,1,1
"1028",4,1,1
"1029",9,1,1
"1030",9,1,1
"1031",2,1,1
"1032",9,1,1
"1033",9,1,1
"1034",9,1,1
"1035",9,1,1
"1036",9,1,1
"1037",2,1,1
"1038",11,1,1
"1039",3,1,1
"1040",3,1,1
"1041",2,1,1
"1042",7,1,1
"1043",2,1,1
"1044",3,1,1
"1045",5,1,1
"1046",6,1,1
"1047",2,1,1
"1048",4,1,1
"1049",4,1,1
"1050",2,1,1
"1051",4,1,1
"1052",2,1,1
"1053",2,1,1
"1054",2,1,1
"1055",2,1,1
"1056",2,1,1
"1057",2,1,1
"1058",3,1,1
"1059",3,1,1
"1060",4,1,1
"1061",9,1,1
"1062",7,1,1
"1063",4,1,1
"1064",2,1,1
"1065",2,1,1
"1066",2,1,1
"1067",11,1,1
"1068",7,1,1
"1069",3,1,1
"1070",6,1,1
"1071",5,1,1
"1072",3,1,1
"1073",2,1,1
"1074",3,1,1
"1075",3,1,1
"1076",4,1,1
"1077",2,1,1
"1078",11,1,1
"1079",3,1,1
"1080",2,1,1
"1081",3,1,1
"1082",7,1,1
"1083",2,1,1
"1084",9,1,1
"1085",4,1,1
"1086",2,1,1
"1087",4,1,1
"1088",5,1,1
"1089",2,1,1
"1090",2,1,1
"1091",4,1,1
"1092",2,1,1
"1093",2,1,1
"1094",4,1,1
"1095",2,1,1
"1096",9,1,1
"1097",2,1,1
"1098",2,1,1
"1099",7,1,1
"1100",3,1,1
"1101",13,1,1
"1102",9,1,1
"1103",2,1,1
"1104",3,1,1
"1105",11,1,1
"1106",2,1,1
"1107",9,1,1
"1108",2,1,1
"1109",2,1,1
"1110",2,1,1
"1111",10,1,1
"1112",2,1,1
"1113",4,1,1
"1114",2,1,1
"1115",9,1,1
"1116",2,1,1
"1117",6,1,1
"1118",2,1,1
"1119",2,1,1
"1120",4,1,1
"1121",4,1,1
"1122",4,1,1
"1123",3,1,1
"1124",9,1,1
"1125",4,1,1
"1126",1,1,1
"1127",2,1,1
"1128",9,1,1
"1129",10,1,1
"1130",10,1,1
"1131",4,1,1
"1132",3,1,1
"1133",4,1,1
"1134",2,1,1
"1135",9,1,1
"1136",4,1,1
"1137",2,1,1
"1138",2,1,1
"1139",2,1,1
"1140",9,1,1
"1141",13,1,1
"1142",2,1,1
"1143",4,1,1
"1144",2,1,1
"1145",4,1,1
"1146",9,1,1
"1147",11,1,1
"1148",2,1,1
"1149",3,1,1
"1150",4,1,1
"1151",2,1,1
"1152",2,1,1
"1153",4,1,1
"1154",4,1,1
"1155",4,1,1
"1156",2,1,1
"1157",3,1,1
"1158",3,1,1
"1159",2,1,1
"1160",9,1,1
"1161",8,1,1
"1162",4,1,1
"1163",3,1,1
"1164",2,1,1
"1165",4,1,1
"1166",4,1,1
"1167",4,1,1
"1168",9,1,1
"1169",3,1,1
"1170",3,1,1
"1171",3,1,1
"1172",9,1,1
"1173",5,1,1
"1174",10,1,1
"1175",10,1,1
"1176",3,1,1
"1177",3,1,1
"1178",3,1,1
"1179",2,1,1
"1180",2,1,1
"1181",3,1,1
"1182",2,1,1
"1183",2,1,1
"1184",9,1,1
"1185",4,1,1
"1186",4,1,1
"1187",4,1,1
"1188",3,1,1
"1189",10,1,1
"1190",4,1,1
"1191",4,1,1
"1192",2,1,1
"1193",2,1,1
"1194",4,1,1
"1195",5,1,1
"1196",9,1,1
"1197",6,1,1
"1198",8,1,1
"1199",5,1,1
"1200",4,1,1
"1201",4,1,1
"1202",2,1,1
"1203",4,1,1
"1204",1,1,1
"1205",4,1,1
"1206",9,1,1
"1207",9,1,1
"1208",11,2,2
"1209",2,2,2
"1210",3,2,2
"1211",9,2,2
"1212",2,2,2
"1213",2,2,2
"1214",2,2,2
"1215",2,2,2
"1216",4,2,2
"1217",4,2,2
"1218",7,2,2
"1219",9,2,2
"1220",9,2,2
"1221",4,2,2
"1222",4,2,2
"1223",8,2,2
"1224",10,2,2
"1225",2,2,2
"1226",6,2,2
"1227",1,2,2
"1228",2,2,2
"1229",3,2,2
"1230",3,2,2
"1231",3,2,2
"1232",1,2,2
"1233",4,2,2
"1234",9,2,2
"1235",9,2,2
"1236",4,2,2
"1237",8,2,2
"1238",9,2,2
"1239",2,2,2
"1240",2,2,2
"1241",2,2,2
"1242",9,2,2
"1243",10,2,2
"1244",10,2,2
"1245",2,2,2
"1246",3,2,2
"1247",4,2,2
"1248",4,2,2
"1249",3,2,2
"1250",10,2,2
"1251",2,2,2
"1252",4,2,2
"1253",4,2,2
"1254",4,2,2
"1255",11,2,2
"1256",9,2,2
"1257",3,2,2
"1258",3,2,2
"1259",9,2,2
"1260",2,2,2
"1261",10,2,2
"1262",3,2,2
"1263",4,2,2
"1264",10,2,2
"1265",10,2,2
"1266",4,2,2
"1267",9,2,2
"1268",9,2,2
"1269",4,2,2
"1270",4,2,2
"1271",11,2,2
"1272",4,2,2
"1273",2,2,2
"1274",10,2,2
"1275",11,2,2
"1276",4,2,2
"1277",2,2,2
"1278",9,2,2
"1279",4,2,2
"1280",6,2,2
"1281",6,2,2
"1282",9,2,2
"1283",7,2,2
"1284",9,2,2
"1285",2,2,2
"1286",4,2,2
"1287",10,2,2
"1288",2,2,2
"1289",9,2,2
"1290",2,2,2
"1291",2,2,2
"1292",8,2,2
"1293",9,2,2
"1294",9,2,2
"1295",2,2,2
"1296",3,2,2
"1297",7,2,2
"1298",7,2,2
"1299",8,2,2
"1300",10,2,2
"1301",11,2,2
"1302",2,2,2
"1303",4,2,2
"1304",4,2,2
"1305",2,2,2
"1306",4,2,2
"1307",2,2,2
"1308",9,2,2
"1309",2,2,2
"1310",2,2,2
"1311",10,2,2
"1312",2,2,2
"1313",9,2,2
"1314",9,2,2
"1315",9,2,2
"1316",9,2,2
"1317",4,2,2
"1318",5,2,2
"1319",9,2,2
"1320",4,2,2
"1321",4,2,2
"1322",2,2,2
"1323",3,2,2
"1324",7,2,2
"1325",10,2,2
"1326",2,2,2
"1327",4,2,2
"1328",7,2,2
"1329",4,2,2
"1330",4,2,2
"1331",1,2,2
"1332",2,2,2
"1333",3,2,2
"1334",2,2,2
"1335",3,2,2
"1336",10,2,2
"1337",2,2,2
"1338",4,2,2
"1339",4,2,2
"1340",2,2,2
"1341",4,2,2
"1342",8,2,2
"1343",9,2,2
"1344",7,2,2
"1345",9,2,2
"1346",9,2,2
"1347",9,2,2
"1348",4,2,2
"1349",5,2,2
"1350",9,2,2
"1351",10,2,2
"1352",11,2,2
"1353",4,2,2
"1354",4,2,2
"1355",4,2,2
"1356",3,2,2
"1357",4,2,2
"1358",2,2,2
"1359",8,2,2
"1360",2,2,2
"1361",4,2,2
"1362",7,2,2
"1363",2,2,2
"1364",3,2,2
"1365",9,2,2
"1366",10,2,2
"1367",4,2,2
"1368",1,2,2
"1369",6,2,2
"1370",3,2,2
"1371",3,2,2
"1372",4,2,2
"1373",7,2,2
"1374",9,2,2
"1375",10,2,2
"1376",2,2,2
"1377",3,2,2
"1378",10,2,2
"1379",9,2,2
"1380",2,2,2
"1381",9,2,2
"1382",3,2,2
"1383",9,2,2
"1384",4,2,2
"1385",4,2,2
"1386",10,2,2
"1387",4,2,2
"1388",2,2,2
"1389",2,2,2
"1390",3,2,2
"1391",7,2,2
"1392",8,2,2
"1393",9,2,2
"1394",10,2,2
"1395",2,2,2
"1396",9,2,2
"1397",9,2,2
"1398",2,2,2
"1399",7,2,2
"1400",7,2,2
"1401",8,2,2
"1402",9,2,2
"1403",9,2,2
"1404",9,2,2
"1405",2,2,2
"1406",5,2,2
"1407",4,2,2
"1408",4,2,2
"1409",4,2,2
"1410",11,2,2
"1411",9,2,2
"1412",7,2,2
"1413",3,2,2
"1414",9,2,2
"1415",3,2,2
"1416",3,2,2
"1417",3,2,2
"1418",4,2,2
"1419",4,2,2
"1420",3,2,2
"1421",11,2,2
"1422",4,2,2
"1423",4,2,2
"1424",7,2,2
"1425",2,2,2
"1426",4,2,2
"1427",4,2,2
"1428",9,2,2
"1429",3,2,2
"1430",8,2,2
"1431",9,2,2
"1432",9,2,2
"1433",9,2,2
"1434",8,2,2
"1435",11,2,2
"1436",11,2,2
"1437",10,2,2
"1438",10,2,2
"1439",13,2,2
"1440",15,2,2
"1441",2,2,2
"1442",2,2,2
"1443",4,2,2
"1444",4,2,2
"1445",9,2,2
"1446",2,2,2
"1447",4,2,2
"1448",4,2,2
"1449",2,2,2
"1450",3,2,2
"1451",4,2,2
"1452",8,2,2
"1453",10,2,2
"1454",5,2,2
"1455",9,2,2
"1456",2,2,2
"1457",7,2,2
"1458",5,2,2
"1459",2,2,2
"1460",1,2,2
"1461",1,2,2
"1462",1,2,2
"1463",2,2,2
"1464",2,2,2
"1465",4,2,2
"1466",3,2,2
"1467",9,2,2
"1468",1,2,2
"1469",2,2,2
"1470",2,2,2
"1471",3,2,2
"1472",7,2,2
"1473",8,2,2
"1474",8,2,2
"1475",8,2,2
"1476",2,2,2
"1477",2,2,2
"1478",2,2,2
"1479",2,2,2
"1480",2,2,2
"1481",9,2,2
"1482",2,2,2
"1483",2,2,2
"1484",2,2,2
"1485",4,2,2
"1486",4,2,2
"1487",4,2,2
"1488",4,2,2
"1489",4,2,2
"1490",3,2,2
"1491",4,2,2
"1492",2,2,2
"1493",8,2,2
"1494",9,2,2
"1495",9,2,2
"1496",9,2,2
"1497",2,2,2
