"","cod_delito","entidad","FAC_DEL"
"110",2,1,1
"111",11,1,1
"112",2,1,1
"113",1,1,1
"114",2,1,1
"115",2,1,1
"116",13,1,1
"117",2,1,1
"118",2,1,1
"119",10,1,1
"120",6,1,1
"121",4,1,1
"122",5,1,1
"123",8,1,1
"124",5,1,1
"125",3,1,1
"126",7,1,1
"127",2,1,1
"128",6,1,1
"129",3,1,1
"130",10,1,1
"131",9,1,1
"132",7,1,1
"133",2,1,1
"134",2,1,1
"135",3,1,1
"136",2,1,1
"137",11,1,1
"138",3,1,1
"139",4,1,1
"140",3,1,1
"141",3,1,1
"142",3,1,1
"143",1,1,1
"144",3,1,1
"145",2,1,1
"146",4,1,1
"147",2,1,1
"148",2,1,1
"149",2,1,1
"150",2,1,1
"151",4,1,1
"152",7,1,1
"153",10,1,1
"154",2,1,1
"155",2,1,1
"156",2,1,1
"157",3,1,1
"158",9,1,1
"159",5,1,1
"160",3,1,1
"161",1,1,1
"162",3,1,1
"163",4,1,1
"164",2,1,1
"165",3,1,1
"166",2,1,1
"167",5,1,1
"168",5,1,1
"169",9,1,1
"170",2,1,1
"171",2,1,1
"172",2,1,1
"173",11,1,1
"174",12,1,1
"175",3,1,1
"176",2,1,1
"177",4,1,1
"178",2,1,1
"179",11,1,1
"180",3,1,1
"181",2,1,1
"182",1,1,1
"183",2,1,1
"184",10,1,1
"185",4,1,1
"186",10,1,1
"187",9,1,1
"188",10,1,1
"189",8,1,1
"190",3,1,1
"191",2,1,1
"192",2,1,1
"193",9,1,1
"194",4,1,1
"195",3,1,1
"196",3,1,1
"197",2,1,1
"198",9,1,1
"199",2,1,1
"200",2,1,1
"201",2,1,1
"202",8,1,1
"203",2,1,1
"204",2,1,1
"205",9,1,1
"206",4,1,1
"207",2,1,1
"208",4,1,1
"209",2,1,1
"210",2,1,1
"211",3,1,1
"212",5,1,1
"213",5,1,1
"214",10,1,1
"215",2,1,1
"216",8,1,1
"217",2,1,1
"218",3,1,1
"219",2,1,1
"220",2,1,1
"221",9,1,1
"222",13,1,1
"223",5,1,1
"224",9,1,1
"225",10,1,1
"226",9,1,1
"227",4,1,1
"228",10,1,1
"229",3,1,1
"230",1,1,1
"231",2,1,1
"232",3,1,1
"233",1,1,1
"234",2,1,1
"235",7,1,1
"236",9,1,1
"237",3,1,1
"238",8,1,1
"239",3,1,1
"240",2,1,1
"241",2,1,1
"242",3,1,1
"243",2,1,1
"244",5,1,1
"245",3,1,1
"246",3,1,1
"247",2,1,1
"248",3,1,1
"249",6,1,1
"250",10,1,1
"251",9,1,1
"252",2,1,1
"253",3,1,1
"254",4,1,1
"255",2,1,1
"256",4,1,1
"257",10,1,1
"258",3,1,1
"259",11,1,1
"260",2,1,1
"261",9,1,1
"262",2,1,1
"263",2,1,1
"264",10,1,1
"265",3,1,1
"266",3,1,1
"267",2,1,1
"268",10,1,1
"269",3,1,1
"270",7,1,1
"271",2,1,1
"272",2,1,1
"273",2,1,1
"274",3,1,1
"275",2,1,1
"276",7,1,1
"277",4,1,1
"278",2,1,1
"279",2,1,1
"280",3,1,1
"281",5,1,1
"282",2,1,1
"283",8,1,1
"284",2,1,1
"285",3,1,1
"286",2,1,1
"287",2,1,1
"288",2,1,1
"289",9,1,1
"290",2,1,1
"291",2,1,1
"292",9,1,1
"293",9,1,1
"294",2,1,1
"295",9,1,1
"296",3,1,1
"297",2,1,1
"298",3,1,1
"299",10,1,1
"300",3,1,1
"301",5,1,1
"302",7,1,1
"303",10,1,1
"304",3,1,1
"305",2,1,1
"306",2,1,1
"307",9,1,1
"308",2,1,1
"309",2,1,1
"310",8,1,1
"311",3,1,1
"312",2,1,1
"313",2,1,1
"314",3,1,1
"315",2,1,1
"316",5,1,1
"317",2,1,1
"318",3,1,1
"319",1,1,1
"320",7,1,1
"321",2,1,1
"322",2,1,1
"323",3,1,1
"324",7,1,1
"325",2,1,1
"326",3,1,1
"327",5,1,1
"328",3,1,1
"329",2,1,1
"330",9,1,1
"331",2,1,1
"332",8,1,1
"333",2,1,1
"334",9,1,1
"335",11,1,1
"336",7,1,1
"337",8,1,1
"338",8,1,1
"339",4,1,1
"340",10,1,1
"341",3,1,1
"342",5,1,1
"343",6,1,1
"344",10,1,1
"345",9,1,1
"346",3,1,1
"347",4,1,1
"348",2,1,1
"349",2,1,1
"350",11,1,1
"351",6,1,1
"352",10,1,1
"353",9,1,1
"354",9,1,1
"355",3,1,1
"356",2,1,1
"357",10,1,1
"358",8,1,1
"359",9,1,1
"360",3,1,1
"361",2,1,1
"362",2,1,1
"363",10,1,1
"364",3,1,1
"365",5,1,1
"366",9,1,1
"367",8,1,1
"368",2,1,1
"369",9,1,1
"370",8,1,1
"371",3,1,1
"372",5,1,1
"373",5,1,1
"374",5,1,1
"375",2,1,1
"376",3,1,1
"377",4,1,1
"378",3,1,1
"379",7,1,1
"380",8,1,1
"381",5,1,1
"382",2,1,1
"383",5,1,1
"384",2,1,1
"385",9,1,1
"386",13,1,1
"387",2,1,1
"388",4,1,1
"389",7,1,1
"390",3,1,1
"391",4,1,1
"392",2,1,1
"393",9,1,1
"394",5,1,1
"395",10,1,1
"396",2,1,1
"397",9,1,1
"398",10,1,1
"399",5,1,1
"400",9,1,1
"401",2,1,1
"402",3,1,1
"403",5,1,1
"404",2,1,1
"405",2,1,1
"406",8,1,1
"407",3,1,1
"408",2,1,1
"409",4,1,1
"410",2,1,1
"411",7,1,1
"412",9,1,1
"413",2,1,1
"414",4,1,1
"415",9,1,1
"416",3,1,1
"417",10,1,1
"418",3,1,1
"419",3,1,1
"420",2,1,1
"421",10,1,1
"422",7,1,1
"423",2,1,1
"424",13,1,1
"425",2,1,1
"426",13,1,1
"427",4,1,1
"428",3,1,1
"429",2,1,1
"430",2,1,1
"431",9,1,1
"432",10,1,1
"433",3,1,1
"434",2,1,1
"435",9,1,1
"436",6,1,1
"437",8,1,1
"438",3,1,1
"439",3,1,1
"440",10,1,1
"441",3,1,1
"442",10,1,1
"443",10,1,1
"444",3,1,1
"445",2,1,1
"446",2,1,1
"447",6,1,1
"448",4,1,1
"449",2,1,1
"450",2,1,1
"451",2,1,1
"452",9,1,1
"453",2,1,1
"454",3,1,1
"455",3,1,1
"456",2,1,1
"457",10,1,1
"458",10,1,1
"459",2,1,1
"460",4,1,1
"461",2,1,1
"462",8,1,1
"463",5,1,1
"464",8,1,1
"465",8,1,1
"466",1,1,1
"467",3,1,1
"468",2,1,1
"469",3,1,1
"470",2,1,1
"471",2,1,1
"472",3,1,1
"473",2,1,1
"474",8,1,1
"475",13,1,1
"476",3,1,1
"477",5,1,1
"478",3,1,1
"479",9,1,1
"480",2,1,1
"481",4,1,1
"482",3,1,1
"483",10,1,1
"484",3,1,1
"485",9,1,1
"486",13,1,1
"487",2,1,1
"488",1,1,1
"489",4,1,1
"490",4,1,1
"491",8,1,1
"492",4,1,1
"493",2,1,1
"494",5,1,1
"495",7,1,1
"496",2,1,1
"497",3,1,1
"498",10,1,1
"499",2,1,1
"500",2,1,1
"501",3,1,1
"502",2,1,1
"503",4,1,1
"504",10,1,1
"505",8,1,1
"506",11,1,1
"507",3,1,1
"508",2,1,1
"509",5,1,1
"510",4,1,1
"511",8,1,1
"512",3,1,1
"513",4,1,1
"514",2,1,1
"515",10,1,1
"516",10,1,1
"517",3,1,1
"518",9,1,1
"519",4,1,1
"520",3,1,1
"521",10,1,1
"522",3,1,1
"523",1,1,1
"524",13,1,1
"525",6,1,1
"526",1,1,1
"527",3,1,1
"528",5,1,1
"529",2,1,1
"530",7,1,1
"531",4,1,1
"532",2,1,1
"533",9,1,1
"534",2,1,1
"535",2,1,1
"536",4,1,1
"537",2,1,1
"538",1,1,1
"539",4,1,1
"540",2,1,1
"541",2,1,1
"542",3,1,1
"543",2,1,1
"544",4,1,1
"545",2,1,1
"546",4,1,1
"547",3,1,1
"548",2,1,1
"549",10,1,1
"550",3,1,1
"551",5,1,1
"552",10,1,1
"553",10,1,1
"554",13,1,1
"555",5,1,1
"556",2,1,1
"557",9,1,1
"558",2,1,1
"559",2,1,1
"560",3,1,1
"561",2,1,1
"562",3,1,1
"563",6,1,1
"564",7,1,1
"565",10,1,1
"566",4,1,1
"567",2,1,1
"568",9,1,1
"569",2,1,1
"570",3,1,1
"571",2,1,1
"572",2,1,1
"573",2,1,1
"574",3,1,1
"575",2,1,1
"576",9,1,1
"577",9,1,1
"578",6,1,1
"579",6,1,1
"580",2,1,1
"581",9,1,1
"582",2,1,1
"583",3,1,1
"584",2,1,1
"585",9,1,1
"586",3,1,1
"587",8,1,1
"588",6,1,1
"589",2,1,1
"590",3,1,1
"591",10,1,1
"592",2,1,1
"593",9,1,1
"594",3,1,1
"595",3,1,1
"596",9,1,1
"597",10,1,1
"598",9,1,1
"599",4,1,1
"600",1,1,1
"601",10,1,1
"602",9,1,1
"603",2,1,1
"604",2,1,1
"605",9,1,1
"606",7,1,1
"607",4,1,1
"608",4,1,1
"609",4,1,1
"610",2,1,1
"611",2,1,1
"612",9,1,1
"613",3,1,1
"614",9,1,1
"615",2,1,1
"616",3,1,1
"617",3,1,1
"618",2,1,1
"619",4,1,1
"620",2,1,1
"621",3,1,1
"622",10,1,1
"623",2,1,1
"624",2,1,1
"625",3,1,1
"626",2,1,1
"627",2,1,1
"628",11,1,1
"629",7,1,1
"630",2,1,1
"631",2,1,1
"632",10,1,1
"633",4,1,1
"634",10,1,1
"635",3,1,1
"636",10,1,1
"637",3,1,1
"638",2,1,1
"639",2,1,1
"640",2,1,1
"641",2,1,1
"642",2,1,1
"643",2,1,1
"644",3,1,1
"645",4,1,1
"646",3,1,1
"647",7,1,1
"648",5,1,1
"649",5,1,1
"650",2,1,1
"651",5,1,1
"652",2,1,1
"653",2,1,1
"654",3,1,1
"655",2,1,1
"656",5,1,1
"657",3,1,1
"658",2,1,1
"659",5,1,1
"660",2,1,1
"661",2,1,1
"662",1,1,1
"663",3,1,1
"664",10,1,1
"665",2,1,1
"666",2,1,1
"667",1,1,1
"668",6,1,1
"669",3,1,1
"670",7,1,1
"671",9,1,1
"672",2,1,1
"673",2,1,1
"674",9,1,1
"675",5,1,1
"676",7,1,1
"677",3,1,1
"678",9,1,1
"679",2,1,1
"680",2,1,1
"681",2,1,1
"682",10,1,1
"683",3,1,1
"684",8,1,1
"685",2,1,1
"686",2,1,1
"687",5,1,1
"688",2,1,1
"689",2,1,1
"690",2,1,1
"691",3,1,1
"692",3,1,1
"693",8,1,1
"694",3,1,1
"695",8,1,1
"696",2,1,1
"697",2,1,1
"698",6,1,1
"699",2,1,1
"700",2,1,1
"701",4,1,1
"702",2,1,1
"703",3,1,1
"704",2,1,1
"705",9,1,1
"706",6,1,1
"707",3,1,1
"708",10,1,1
"709",10,1,1
"710",3,1,1
"711",2,1,1
"712",5,1,1
"713",5,1,1
"714",5,1,1
"715",4,1,1
"716",15,1,1
"717",4,1,1
"718",3,1,1
"719",4,1,1
"720",3,1,1
"721",6,1,1
"722",2,1,1
"723",2,1,1
"724",4,1,1
"725",10,1,1
"726",5,1,1
"727",1,1,1
"728",10,1,1
"729",9,1,1
"730",4,1,1
"731",2,1,1
"732",4,1,1
"733",2,1,1
"734",3,1,1
"735",2,1,1
"736",3,1,1
"737",6,1,1
"738",3,1,1
"739",2,1,1
"740",8,1,1
"741",3,1,1
"742",2,1,1
"743",5,1,1
"744",9,1,1
"745",9,1,1
"746",3,1,1
"747",8,1,1
"748",2,1,1
"749",10,1,1
"750",7,1,1
"751",10,1,1
"752",3,1,1
"753",3,1,1
"754",3,1,1
"755",2,1,1
"756",13,1,1
"757",2,1,1
"758",3,1,1
"759",3,1,1
"760",9,1,1
"761",3,1,1
"762",10,1,1
"763",3,1,1
"764",7,1,1
"765",3,1,1
"766",7,1,1
"767",4,1,1
"768",3,1,1
"769",3,1,1
"770",9,1,1
"771",10,1,1
"772",2,1,1
"773",2,1,1
"774",2,1,1
"775",13,1,1
"776",6,1,1
"777",2,1,1
"778",5,1,1
"779",2,1,1
"780",2,1,1
"781",8,1,1
"782",2,1,1
"783",4,1,1
"784",3,1,1
"785",2,1,1
"786",2,1,1
"787",2,1,1
"788",2,1,1
"789",9,1,1
"790",13,1,1
"791",2,1,1
"792",2,1,1
"793",8,1,1
"794",3,1,1
"795",3,1,1
"796",2,1,1
"797",2,1,1
"798",2,1,1
"799",2,1,1
"800",3,1,1
"801",4,1,1
"802",3,1,1
"803",5,1,1
"804",6,1,1
"805",9,1,1
"806",3,1,1
"807",7,1,1
"808",1,1,1
"809",2,1,1
"810",3,1,1
"811",3,1,1
"812",4,1,1
"813",7,1,1
"814",3,1,1
"815",3,1,1
"816",3,1,1
"817",5,1,1
"818",2,1,1
"819",3,1,1
"820",2,1,1
"821",3,1,1
"822",2,1,1
"823",3,1,1
"824",8,1,1
"825",2,1,1
"826",3,1,1
"827",5,1,1
"828",9,1,1
"829",10,1,1
"830",2,1,1
"831",2,1,1
"832",9,1,1
"833",10,1,1
"834",5,1,1
"835",8,1,1
"836",2,1,1
"837",3,1,1
"838",3,1,1
"839",9,1,1
"840",2,1,1
"841",2,1,1
"842",3,1,1
"843",9,1,1
"844",4,1,1
"845",5,1,1
"846",9,1,1
"847",3,1,1
"848",7,1,1
"849",4,1,1
"850",3,1,1
"851",7,1,1
"852",2,1,1
"853",3,1,1
"854",9,1,1
"855",7,1,1
"856",2,1,1
"857",2,1,1
"858",7,1,1
"859",5,1,1
"860",2,1,1
"861",10,1,1
"862",2,1,1
"863",3,1,1
"864",1,1,1
"865",1,1,1
"866",2,1,1
"867",2,1,1
"868",5,1,1
"869",2,1,1
"870",10,1,1
"871",9,1,1
"872",9,1,1
"873",7,1,1
"874",2,1,1
"875",2,1,1
"876",8,1,1
"877",3,1,1
"878",2,1,1
"879",3,1,1
"880",3,1,1
"881",2,1,1
"882",10,1,1
"883",3,1,1
"884",9,1,1
"885",9,1,1
"886",9,1,1
"887",1,1,1
"888",9,1,1
"889",9,1,1
"890",3,1,1
"891",2,1,1
"892",2,1,1
"893",2,1,1
"894",2,1,1
"895",3,1,1
"896",13,1,1
"897",2,1,1
"898",3,1,1
"899",9,1,1
"900",6,1,1
"901",2,1,1
"902",3,1,1
"903",9,1,1
"904",2,1,1
"905",4,1,1
"906",2,1,1
"907",4,1,1
"908",4,1,1
"909",2,1,1
"910",1,1,1
"911",10,1,1
"912",10,1,1
"913",2,1,1
"914",8,1,1
"915",3,1,1
"916",2,1,1
"917",9,1,1
"918",2,1,1
"919",2,1,1
"920",1,1,1
"921",2,1,1
"922",10,1,1
"923",2,1,1
"924",2,1,1
"925",4,1,1
"926",9,1,1
"927",3,1,1
"928",3,1,1
"929",3,1,1
"930",2,1,1
"931",2,1,1
"932",10,1,1
"933",2,1,1
"934",2,1,1
"935",7,1,1
"936",5,1,1
"937",8,1,1
"938",13,1,1
"939",9,1,1
"940",9,1,1
"941",2,1,1
"942",4,1,1
"943",2,1,1
"944",3,1,1
"945",2,1,1
"946",2,1,1
"947",4,1,1
"948",10,1,1
"949",3,1,1
"950",2,1,1
"951",5,1,1
"952",6,1,1
"953",2,1,1
"954",9,1,1
"955",2,1,1
"956",6,1,1
"957",9,1,1
"958",9,1,1
"959",6,1,1
"960",2,1,1
"961",8,1,1
"962",3,1,1
"963",10,1,1
"964",15,1,1
"965",10,1,1
"966",3,1,1
"967",2,1,1
"968",3,1,1
"969",2,1,1
"970",2,1,1
"971",4,1,1
"972",2,1,1
"973",3,1,1
"974",2,1,1
"975",3,1,1
"976",2,1,1
"977",9,1,1
"978",3,1,1
"979",2,1,1
"980",2,1,1
"981",4,1,1
"982",3,1,1
"983",2,1,1
"984",4,1,1
"985",6,1,1
"986",2,1,1
"987",4,1,1
"988",5,1,1
"989",3,1,1
"990",2,1,1
"991",3,1,1
"992",3,1,1
"993",1,1,1
"994",7,1,1
"995",1,1,1
"996",3,1,1
"997",5,1,1
"998",2,1,1
"999",4,1,1
"1000",9,1,1
"1001",2,1,1
"1002",2,1,1
"1003",4,1,1
"1004",9,1,1
"1005",3,1,1
"1006",7,1,1
"1007",9,1,1
"1008",4,1,1
"1009",9,1,1
"1010",2,1,1
"1011",13,1,1
"1012",2,1,1
"1013",2,1,1
"1014",8,1,1
"1015",3,1,1
"1016",3,1,1
"1017",4,1,1
"1018",10,1,1
"1019",2,1,1
"1020",4,1,1
"1021",4,1,1
"1022",2,1,1
"1023",3,1,1
"1024",1,1,1
"1025",5,1,1
"1026",3,1,1
"1027",2,1,1
"1028",2,1,1
"1029",6,1,1
"1030",2,1,1
"1031",1,1,1
"1032",8,1,1
"1033",5,1,1
"1034",8,1,1
"1035",1,1,1
"1036",2,1,1
"1037",4,1,1
"1038",2,1,1
"1039",2,1,1
"1040",3,1,1
"1041",2,1,1
"1042",9,1,1
"1043",3,1,1
"1044",2,1,1
"1045",3,1,1
"1046",4,1,1
"1047",4,1,1
"1048",2,1,1
"1049",3,1,1
"1050",8,1,1
"1051",2,1,1
"1052",4,1,1
"1053",2,1,1
"1054",5,1,1
"1055",9,1,1
"1056",3,1,1
"1057",6,1,1
"1058",3,1,1
"1059",3,1,1
"1060",2,1,1
"1061",9,1,1
"1062",2,1,1
"1063",5,1,1
"1064",10,1,1
"1065",3,1,1
"1066",9,1,1
"1067",2,1,1
"1068",3,1,1
"1069",13,1,1
"1070",2,1,1
"1071",2,1,1
"1072",2,1,1
"1073",3,1,1
"1074",3,1,1
"1075",3,1,1
"1076",3,1,1
"1077",3,1,1
"1078",2,1,1
"1079",6,1,1
"1080",4,1,1
"1081",9,1,1
"1082",9,1,1
"1083",2,1,1
"1084",2,1,1
"1085",2,1,1
"1086",2,1,1
"1087",3,1,1
"1088",3,1,1
"1089",3,1,1
"1090",2,1,1
"1091",3,1,1
"1092",4,1,1
"1093",4,1,1
"1094",8,1,1
"1095",9,1,1
"1096",9,1,1
"1097",2,1,1
"1098",3,1,1
"1099",3,1,1
"1100",7,1,1
"1101",2,1,1
"1102",2,1,1
"1103",2,1,1
"1104",2,1,1
"1105",9,1,1
"1106",10,1,1
"1107",10,1,1
"1108",9,1,1
"1109",9,1,1
"1110",10,1,1
"1111",11,1,1
"1112",10,1,1
"1113",10,1,1
"1114",10,1,1
"1115",11,1,1
"1116",9,1,1
"1117",2,1,1
"1118",2,1,1
"1119",8,1,1
"1120",8,1,1
"1121",3,1,1
"1122",3,1,1
"1123",2,1,1
"1124",13,1,1
"1125",2,1,1
"1126",2,1,1
"1127",10,1,1
"1128",2,1,1
"1129",5,1,1
"1130",2,1,1
"1131",4,1,1
"1132",3,1,1
"1133",2,1,1
"1134",3,1,1
"1135",10,1,1
"1136",10,1,1
"1137",4,1,1
"1138",7,1,1
"1139",9,1,1
"1140",5,1,1
"1141",4,1,1
"1142",2,1,1
"1143",2,1,1
"1144",3,1,1
"1145",9,1,1
"1146",8,1,1
"1147",2,1,1
"1148",2,1,1
"1149",10,1,1
"1150",10,1,1
"1151",13,1,1
"1152",2,1,1
"1153",4,1,1
"1154",2,1,1
"1155",3,1,1
"1156",2,1,1
"1157",3,1,1
"1158",3,1,1
"1159",4,1,1
"1160",10,1,1
"1161",6,1,1
"1162",2,1,1
"1163",10,1,1
"1164",3,1,1
"1165",2,1,1
"1166",9,1,1
"1167",6,1,1
"1168",2,1,1
"1169",2,1,1
"1170",2,1,1
"1171",2,1,1
"1172",9,1,1
"1173",4,1,1
"1174",7,1,1
"1175",3,1,1
"1176",2,1,1
"1177",2,1,1
"1178",2,1,1
"1179",3,1,1
"1180",3,1,1
"1181",9,1,1
"1182",10,1,1
"1183",3,1,1
"1184",10,1,1
"1185",4,1,1
"1186",9,1,1
"1187",10,1,1
"1188",3,1,1
"1189",3,1,1
"1190",3,1,1
"1191",5,1,1
"1192",7,1,1
"1193",8,1,1
"1194",13,1,1
"1195",10,1,1
"1196",3,1,1
"1197",4,1,1
"1198",9,1,1
"1199",9,1,1
"1200",2,1,1
"1201",9,1,1
"1202",11,1,1
"1203",2,1,1
"1204",2,1,1
"1205",3,1,1
"1206",2,1,1
"1207",9,1,1
"1208",9,1,1
"1209",2,1,1
"1210",3,1,1
"1211",4,1,1
"1212",10,1,1
"1213",11,1,1
"1214",5,1,1
"1215",10,1,1
"1216",4,1,1
"1217",3,1,1
"1218",4,1,1
"1219",9,1,1
"1220",9,1,1
"1221",3,1,1
"1222",9,1,1
"1223",9,1,1
"1224",2,1,1
"1225",11,1,1
"1226",11,1,1
"1227",2,1,1
"1228",4,1,1
"1229",2,1,1
"1230",2,1,1
"1231",9,1,1
"1232",1,1,1
"1233",2,1,1
"1234",2,1,1
"1235",4,1,1
"1236",10,1,1
"1237",9,1,1
"1238",3,1,1
"1239",9,1,1
"1240",2,1,1
"1241",6,1,1
"1242",8,1,1
"1243",5,1,1
"1244",5,1,1
"1245",7,1,1
"1246",3,1,1
"1247",10,1,1
"1248",10,1,1
"1249",10,1,1
"1250",3,1,1
"1251",3,1,1
"1252",2,1,1
"1253",2,1,1
"1254",5,1,1
"1255",8,1,1
"1256",2,1,1
"1257",6,1,1
"1258",2,1,1
"1259",2,1,1
"1260",4,1,1
"1261",8,1,1
"1262",6,1,1
"1263",13,1,1
"1264",13,1,1
"1265",13,1,1
"1266",13,1,1
"1267",9,1,1
"1268",10,1,1
"1269",3,1,1
"1270",3,1,1
"1271",6,1,1
"1272",5,1,1
"1273",3,1,1
"1274",2,1,1
"1275",3,1,1
"1276",10,1,1
"1277",2,2,2
"1278",4,2,2
"1279",4,2,2
"1280",10,2,2
"1281",11,2,2
"1282",4,2,2
"1283",7,2,2
"1284",3,2,2
"1285",9,2,2
"1286",4,2,2
"1287",8,2,2
"1288",10,2,2
"1289",9,2,2
"1290",2,2,2
"1291",4,2,2
"1292",7,2,2
"1293",8,2,2
"1294",8,2,2
"1295",9,2,2
"1296",3,2,2
"1297",3,2,2
"1298",2,2,2
"1299",2,2,2
"1300",9,2,2
"1301",9,2,2
"1302",4,2,2
"1303",4,2,2
"1304",9,2,2
"1305",4,2,2
"1306",9,2,2
"1307",1,2,2
"1308",9,2,2
"1309",9,2,2
"1310",2,2,2
"1311",2,2,2
"1312",4,2,2
"1313",3,2,2
"1314",3,2,2
"1315",2,2,2
"1316",9,2,2
"1317",3,2,2
"1318",3,2,2
"1319",4,2,2
"1320",4,2,2
"1321",4,2,2
"1322",7,2,2
"1323",3,2,2
"1324",1,2,2
"1325",3,2,2
"1326",3,2,2
"1327",4,2,2
"1328",2,2,2
"1329",2,2,2
"1330",4,2,2
"1331",4,2,2
"1332",3,2,2
"1333",3,2,2
"1334",2,2,2
"1335",6,2,2
"1336",11,2,2
"1337",2,2,2
"1338",8,2,2
"1339",9,2,2
"1340",3,2,2
"1341",4,2,2
"1342",4,2,2
"1343",4,2,2
"1344",9,2,2
"1345",9,2,2
"1346",4,2,2
"1347",4,2,2
"1348",4,2,2
"1349",4,2,2
"1350",9,2,2
"1351",9,2,2
"1352",1,2,2
"1353",2,2,2
"1354",2,2,2
"1355",9,2,2
"1356",4,2,2
"1357",1,2,2
"1358",1,2,2
"1359",2,2,2
"1360",4,2,2
"1361",9,2,2
"1362",3,2,2
"1363",3,2,2
"1364",4,2,2
"1365",9,2,2
"1366",2,2,2
"1367",7,2,2
"1368",4,2,2
"1369",4,2,2
"1370",3,2,2
"1371",4,2,2
"1372",7,2,2
"1373",9,2,2
"1374",9,2,2
"1375",4,2,2
"1376",2,2,2
"1377",2,2,2
"1378",4,2,2
"1379",2,2,2
"1380",4,2,2
"1381",4,2,2
"1382",9,2,2
"1383",10,2,2
"1384",4,2,2
"1385",4,2,2
"1386",9,2,2
"1387",9,2,2
"1388",3,2,2
"1389",10,2,2
"1390",10,2,2
"1391",2,2,2
"1392",2,2,2
"1393",7,2,2
"1394",9,2,2
"1395",9,2,2
"1396",9,2,2
"1397",9,2,2
"1398",2,2,2
"1399",4,2,2
"1400",11,2,2
"1401",1,2,2
"1402",2,2,2
"1403",2,2,2
"1404",2,2,2
"1405",5,2,2
"1406",2,2,2
"1407",3,2,2
"1408",10,2,2
"1409",10,2,2
"1410",4,2,2
"1411",4,2,2
"1412",4,2,2
"1413",9,2,2
"1414",3,2,2
"1415",4,2,2
"1416",4,2,2
"1417",3,2,2
"1418",2,2,2
"1419",2,2,2
"1420",3,2,2
"1421",4,2,2
"1422",11,2,2
"1423",6,2,2
"1424",3,2,2
"1425",9,2,2
"1426",3,2,2
"1427",4,2,2
"1428",10,2,2
"1429",2,2,2
"1430",2,2,2
"1431",10,2,2
"1432",4,2,2
"1433",4,2,2
"1434",6,2,2
"1435",2,2,2
"1436",2,2,2
"1437",2,2,2
"1438",3,2,2
"1439",4,2,2
"1440",4,2,2
"1441",4,2,2
"1442",4,2,2
"1443",9,2,2
"1444",2,2,2
"1445",10,2,2
"1446",13,2,2
"1447",4,2,2
"1448",4,2,2
"1449",3,2,2
"1450",6,2,2
"1451",6,2,2
"1452",10,2,2
"1453",5,2,2
"1454",7,2,2
"1455",5,2,2
"1456",8,2,2
"1457",9,2,2
"1458",2,2,2
"1459",4,2,2
"1460",2,2,2
"1461",3,2,2
"1462",3,2,2
"1463",3,2,2
"1464",3,2,2
"1465",4,2,2
"1466",4,2,2
"1467",5,2,2
"1468",4,2,2
"1469",4,2,2
"1470",4,2,2
"1471",5,2,2
"1472",5,2,2
"1473",2,2,2
"1474",2,2,2
"1475",4,2,2
"1476",10,2,2
"1477",1,2,2
"1478",2,2,2
"1479",2,2,2
"1480",4,2,2
"1481",4,2,2
"1482",4,2,2
"1483",5,2,2
"1484",10,2,2
"1485",10,2,2
"1486",10,2,2
"1487",2,2,2
"1488",4,2,2
"1489",4,2,2
"1490",5,2,2
"1491",4,2,2
"1492",3,2,2
"1493",3,2,2
"1494",3,2,2
"1495",3,2,2
